,x1,x2,x3,x4,x5
38,-0.08141765034485035,0.019484807388587107,-0.00034137350336425394,-0.007003371231059498,-0.02933684693975506
39,-0.0651155865274025,0.0410311621753863,-0.0015087082949018257,-0.01223654700819074,-0.017314092913541888
40,-0.033281433331799976,0.03697651864630886,-0.00961435623441236,-0.0057906265997078685,-0.02257203369530232
41,-0.06030899757506247,0.022523796072100234,-0.0005938693540345787,-0.009195019858350242,-0.012475097050054515
42,-0.04335303702924339,0.045936798638409354,-0.0016954771872062886,-0.016535421116370935,-0.026381013321059844
43,-0.044547493392176854,0.04524814947492543,-0.0023511871553932215,-0.01696389741374408,-0.030372309360835657
44,-0.08718920720275487,0.05078802398550876,-0.006735195171131637,-0.013748044715763784,-0.025211181442500664
45,-0.052290132716468464,0.03630391028038901,-0.006597679976527248,-0.012548509498961583,-0.006914922256638838
46,-0.02696520482450005,0.014604147300965865,-0.0041692958422978365,-0.01567196215418328,-0.03443873180482677
47,-0.06395438931513378,-0.011992615422493207,-0.011676725580600924,-0.013255206805839697,-0.033534655654758855
48,-0.08500909596772839,0.02769552723652482,-0.0023925569886970957,-0.019328155868090505,-0.020064106810251177
49,-0.06887910441568522,0.03341934654128959,-0.013595638852754806,0.007936015410985634,0.0019817601927321067
50,-0.04949708227359218,0.04702967925768462,-0.007939575835189321,-0.010649238301994053,-0.029787654307438072
51,-0.048392909162273255,0.03533194878607137,-0.0009964764068161006,-0.013146297700137598,-0.029804886762217337
52,-0.07433720699868748,0.04676607494936965,-0.0060440626096759315,-0.011850309823659757,-0.002274177760510014
53,-0.07221314409866864,0.030505624285524377,-0.008486062981091887,-0.014026913746988603,-0.011303179803235244
54,-0.04056194565901101,0.021750005580010678,-0.013284167009940536,-0.003950436329159117,-0.008614616560947521
55,-0.04557345211574819,0.036479610664971164,-0.00556916370209237,-0.02795194128868801,-0.01189615726042047
56,-0.049197389319543816,0.01968423300552656,-0.005086199022510911,-0.02104386035343665,-0.03358152244288007
57,-0.030762531902644556,0.027268377593965405,-0.003100197511487593,-0.02271889749328804,-0.015301930933021892
58,-0.050495351158066866,0.019324086269678967,-0.01434859002101136,-0.004209371191902338,-0.011451788046986438
59,-0.09407733583551207,0.06777858303775293,-0.026913018811423457,-0.02110311370692909,-0.029194116801677633
60,-0.033428453313834525,0.03459206266938379,-0.0017754495649849311,-0.004562712497994277,-0.0030559176000399275
61,-0.07118324040796627,0.04955158166861413,-0.0017446281087056044,-0.0304106249453374,-0.011815212760060008
62,-0.06590017468657937,0.06252378807072421,-0.0049126209637920335,-0.02568771001692354,-0.0073845202762392636
63,-0.020994971752927496,0.008825429809719962,-0.004026785281267028,-0.00228734187062244,-0.005985486817463566
64,-0.030544832622540142,0.021195015121561914,-0.004624762248443981,-0.007239212145949834,-0.018673445781546037
65,-0.0952092294780111,0.016057585462021948,-0.005159937206220394,-0.0030431350901380877,-0.023993292232565498
66,-0.04348914189028522,0.020118922051110148,-0.0021853095257258624,-0.010397831181409549,-0.0030036581704478917
67,-0.053414798349175334,0.05240473837288199,-0.013498008063990211,-0.0058446070340453715,-0.04062828728846008
68,-0.10193726598663483,0.019867728252782945,9.70700147306689e-05,-0.014220548301766828,-0.016773517170977796
69,-0.07767507742731442,0.035304551353813926,0.00043426473954847087,-0.030042431051454835,-0.022085042875793656
70,-0.09107984300758944,0.031144207891494677,-0.017117974151395727,0.0005547911579404768,-0.03973187344932481
71,-0.019188633798592963,0.03584694921145918,-0.004532953457082385,-0.020771371442576497,-0.009451090997169903
72,-0.045492077330062684,0.043157401312297825,-0.019892468942109415,-0.021577815357725027,-0.01778456627734056
73,-0.03168909826254248,0.016657481132832393,-0.0139196290189682,-0.014261481879439701,-8.958425302190192e-06
74,-0.0380493037414651,0.043381628257560347,-0.0028642255586063215,-0.0049659825930101105,-0.032524969731046245
75,-0.05446007124325995,0.04593884802058089,-0.017789793426919998,-0.02543679549623783,-0.01965864628408254
76,-0.057390463680190865,0.0639623708256809,-0.0007582803537724922,-0.009877922955480314,-0.036502586204416904
77,-0.0560966853811249,0.00494774813352652,-0.009458568467040882,-0.017001258013548428,-0.012172920007260604
78,-0.06803746248720617,0.0306480298722646,-0.010367219972496709,-0.013328560111678503,-0.017045522258689216
79,-0.070502896955198,0.057923416959238264,-0.010464676857615528,-0.013133795047663932,-0.017451246866160855
80,-0.04353269160591003,0.033645388024431955,-0.009691109414958743,-0.01411324035723089,-0.01823262936917579
81,-0.08999020739065598,0.057719750198581686,0.00040333458582608777,-0.012140798313945784,-0.018526812199221844
82,-0.054406257968794836,0.025350139306871872,-0.0029993700051871982,-0.01652817482339313,-0.008647748766259835
83,-0.0316102008847166,0.03858204660541931,-0.011583611690553327,-0.023202959736875996,-0.03321466387205873
84,-0.032518182099559194,0.02482617385448229,-0.008494048909559668,-0.018094895039174774,-0.02681885318013711
85,-0.0552086645949875,0.030840925353202164,-0.007386811519688266,-0.011775497142598798,-0.0002376164504865985
86,-0.04047979293017821,0.05562961987079296,-0.004702515018557869,-0.009651354604221014,-0.02284921610439401
87,-0.06340988038825644,0.02184816389325231,-0.009416760881528414,-0.014794419609582596,-0.048882373439070446
88,-0.039466496414268935,0.03764367831092684,-0.00685666305101111,-0.023027781302666323,0.009731924942334203
89,-0.026549925355720927,0.07328993442624779,-0.001430431074550142,-0.006286658515273311,-0.024361518886325918
90,-0.09167873530041104,0.013134403412914254,-0.00841943848190567,-0.019945068257584363,-0.01713690770848189
91,-0.05862212431886038,0.06202260345714327,-0.0030547875611428538,-0.007698808844248416,-0.008264407061342993
92,-0.06207959557172192,0.024521283800635927,0.0016845418138298764,-0.01911285557360142,0.004942670614171172
93,-0.03454945749498705,0.02464263316621574,-0.0016367220542551045,0.0016479817575214635,-0.015782372788773064
94,-0.06982034132375409,0.038834133575201615,-0.0012285212352572954,-0.011497630766432454,-0.005134469081059323
95,-0.041402277197067294,0.050107744049455505,-0.002843555329637897,-0.016068914943858672,-0.022737559248203233
96,-0.030294063794207335,0.0470759124464298,9.00114849344825e-05,-0.013389337891514542,-0.01746718664240241
97,-0.04677216950822978,0.046270268230886265,-0.008526601181469943,-0.014325683008238518,-0.015632451909566383
98,-0.04739141189518546,0.02867126431975399,-0.007406643482470932,-0.008776672013904108,-0.037192857520152015
99,-0.07017595510915267,0.005891907960540287,-0.0013368724047722893,-0.017538873815055943,-0.02151366787095412
