,corr_shap,corr_ti,perform
0,-0.7873926914748385,-0.7645442646687416,2.5712693480643694
1,-0.8300887153180058,-0.8202047378241839,1366.867034316334
2,-0.8484613864480328,-0.8355601141049611,6.467689545302215
3,-0.8537198091319261,-0.8590894731064552,10.573629380519952
4,-0.7799320878834621,-0.7758189991349647,55.97483742549519
5,-0.46228135820077776,-0.4607217714974272,0.9024428062017025
6,0.3097241556788921,0.36875345405576965,246.10910036409894
7,-0.9449990923158562,-0.9332544945725769,6.252298771372895
8,-0.6194237810287838,-0.6081927464273499,1.432107160449715
9,0.3146586487069034,0.3424027383175884,0.6460394834563965
10,-0.8700288577346985,-0.8684233268714743,7.065794698695316
