,corr_shap,corr_ti,perform
0,-0.7326150514455245,-0.7315907695528282,2.5712693480643694
1,-0.7941975215076704,-0.7816687580981108,1366.867034316334
2,-0.7596826932859571,-0.7577783523172227,6.467689545302215
3,-0.7709709833554688,-0.7777438488794265,10.573629380519952
4,-0.7118251566693825,-0.7100260892271367,55.97483742549519
5,-0.49355323404316037,-0.49299838293563236,0.9024428062017025
6,0.22710854857720972,0.2621368722390806,246.10910036409894
7,-0.8631128024448135,-0.8590735720021015,6.252298771372895
8,-0.7640949166316814,-0.749103830623284,1.432107160449715
9,0.32698489671944264,0.3552838833028104,0.6460394834563965
10,-0.8450761642959467,-0.8428645473277842,7.065794698695316
