,vendor_amdahl,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH,CHMIN
25,-0.0670300181262965,0.0005966724039013193,-0.04197283172271175,-0.26906780072095776,-0.6723042309108128,0.01420833767907352,-0.015666417505537336,0.037957667227336976,0.217392210473243,0.0516091537892191,-0.008227097807342184,-0.09286048089682289,-0.35021957407829196,-0.4920714552550366,-0.19142260070062245,0.5942807798453358,0.03137673735149857,0.0,-0.1305295753973281,0.03016788634617766,-0.008914104706757145,0.03039067683661806,-0.027635167944659124,-0.044427776898249914,-0.010112305370926066,-0.26609751623328004,-0.003817806455234444,0.03449163825087859,-4.32393537848887,-1.164832339141369,-2.611085742241022,-2.1692709906223526,-2.786712175773057
26,-0.0670300181262965,0.0005966724039013193,-0.048601021180312974,-0.2899921356596118,-0.20776597994609144,0.022459897133264566,0.0006454624303835236,0.03641798468765447,0.2109432658850974,0.09781527584751507,-0.008227097807342184,-0.08583791448012718,-0.3450190716034158,-0.48657428998593266,-0.25201856971137543,0.6340895555171034,0.03270465601896556,0.007944444444444445,-0.12649870033733773,0.03780070408715478,0.0021176413249888995,0.024503088372428976,-0.03435857574936989,-0.0450315583050547,-0.0007908717962769712,-0.2635773431322751,-0.003817806455234444,0.06220796812780461,-4.267165869641871,-0.9562920435355465,-0.030970416282179725,-2.2274064989633735,-3.2090124603759405
27,-0.0670300181262965,0.0005966724039013193,-0.04063949838937842,-0.2641730638788525,-0.5619108742674561,0.01420833767907352,-0.00764120742150372,0.031301379071048865,0.19157082668609274,0.062402804582869904,-0.008227097807342184,-0.08583791448012718,-0.35021957407829196,-0.4710997602833413,-0.23557796385598562,0.6001995353817383,0.02682710499855739,0.0,-0.12649870033733773,0.03016788634617766,-0.0012156920083444445,0.021588225856225926,-0.03070640183632644,-0.03398134832682135,-0.005112305370926062,-0.2745610516658557,-0.003817806455234444,0.04099049408611886,-4.354576586317103,-0.4320471979973944,-2.437180698625991,-2.446681883672918,-3.166858248683234
28,-0.0670300181262965,0.0005966724039013193,-0.0438282939075857,-0.2845457418974284,-0.6742809625125443,0.022459897133264566,-0.006610516884419332,0.044134712404382194,0.21976157640143248,0.06970836013842545,-0.008227097807342184,-0.09777182841455341,-0.3450190716034158,-0.5076462596829023,-0.1732051938217285,0.6121147186924214,0.03296403893880015,0.0009999999999999961,-0.13864203740340716,0.03724156430220857,-0.0012156920083444445,0.03122068936794638,-0.0360837219482003,-0.06852900728464652,0.00197561172020655,-0.2625701748619489,-0.003817806455234444,0.04416078394119132,-4.474905282410122,-1.351273886126223,-0.42554234059969226,-2.298041231943754,-2.86429408653865
29,-0.0670300181262965,0.0005966724039013193,-0.04249496057425234,-0.27965100505532314,-0.5371376058691879,0.022459897133264566,0.00141469319961429,0.03480137907104886,0.1971769891510788,0.07484724902731434,-0.008227097807342184,-0.08583791448012718,-0.3450190716034158,-0.4869492899859325,-0.24552986914640385,0.6149242425019457,0.02682710499855739,0.0009999999999999961,-0.12649870033733773,0.03724156430220857,-0.0012156920083444445,0.022837286006601856,-0.03435857574936989,-0.058082578713217974,-0.0010243882797934488,-0.2697311892861213,-0.003817806455234444,0.04416078394119132,-4.388723380083972,-0.3259860994796022,-0.4913518227841745,-2.5223857158911795,-3.1929767068143557
30,-0.17653477118843727,0.02653756798756798,-0.034366988593986826,-0.7595503113225672,0.01910999325833445,0.04870204628969881,-2.861731894543565,0.018016307731339005,0.11275373686205149,0.03983660517891146,0.0023488562091502985,-0.2727075475798943,-0.05566498673948149,-0.5139564801147817,-0.04206995332536618,0.608906767639105,0.0441088367021759,0.05982918397379578,-0.5450553031367679,0.7634855354957454,0.4727383885112663,0.004382446758607764,0.05524611925286345,-0.003969993476842787,0.8012106307507293,-3.1396304414316543,-0.0017186417186417203,0.013011765865830935,-2.803525558546863,-2.0621609265377776,-2.703501103340489,15.91582295936689,8.344355526968794
31,-0.17653477118843727,0.02653756798756798,-0.034366988593986826,-0.7595503113225672,0.01910999325833445,0.04870204628969881,-2.861731894543565,0.018016307731339005,0.11275373686205149,0.03983660517891146,0.0023488562091502985,-0.2727075475798943,-0.05566498673948149,-0.5139564801147817,-0.04206995332536618,0.608906767639105,0.0441088367021759,0.05982918397379578,-0.5450553031367679,0.7634855354957454,0.4727383885112663,0.004382446758607764,0.05524611925286345,-0.003969993476842787,0.8012106307507293,-3.1396304414316543,-0.0017186417186417203,0.013011765865830935,-2.803525558546863,-2.0621609265377776,-2.703501103340489,15.91582295936689,8.344355526968794
32,-0.26937522333351926,0.106106144096268,-0.01783154709531033,-0.6383253286161851,0.02087721296673063,0.06091004673211774,0.1374253489111955,0.030326907053622166,0.13392932797891216,0.04035221469069476,0.00038043210576296137,-0.1689310207345853,-0.07744780811713028,-0.7783440002202133,-0.20889378361353825,0.8575480983439524,0.09642773681271911,0.04764686513283879,-0.5423301951697064,0.6005901560129472,-0.11949107374723308,0.03639397957539141,0.016662973748714435,0.0032438738310866812,0.2381397812293319,-1.8382399485616165,0.0,0.003147310206133725,-0.3667235946045698,0.7793224446220415,-3.510642241805537,-0.3779487275545561,11.109352012328982
33,-0.26937522333351926,0.106106144096268,-0.01783154709531033,-0.6383253286161851,0.02087721296673063,0.06091004673211774,0.1374253489111955,0.030326907053622166,0.13392932797891216,0.04035221469069476,0.00038043210576296137,-0.1689310207345853,-0.07744780811713028,-0.7783440002202133,-0.20889378361353825,0.8575480983439524,0.09642773681271911,0.04764686513283879,-0.5423301951697064,0.6005901560129472,-0.11949107374723308,0.03639397957539141,0.016662973748714435,0.0032438738310866812,0.2381397812293319,-1.8382399485616165,0.0,0.003147310206133725,-0.3667235946045698,0.7793224446220415,-3.510642241805537,-0.3779487275545561,11.109352012328982
34,-0.4474346183289757,0.08602269920559416,-0.013357037291388756,-0.5659638385636874,0.02087721296673063,0.05520478357422301,-0.036491696594281565,0.023523387992038586,0.13392932797891216,0.04035221469069476,0.0020194132796278546,-0.13009853184847545,-0.057334351127951225,-0.7396297145059276,-0.14982214317812806,0.8450486983387513,0.16351515023733038,0.03249534998132362,-0.35647160931112065,0.5233376756276118,-0.04882010563636547,0.030586017046117422,0.015607418193158888,0.007157563025210078,0.2000924469217171,-1.4777085620878663,0.0,0.003147310206133725,-0.13247393397256851,0.7574952865954712,-2.7752491909751074,-0.6503378449124292,10.125039595679368
