,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH,CHMIN
0,0.3080974395125755,-0.0016729235546590557,0.02965995150363824,-0.007822030099397227,0.08399639344926839,0.19405076797535972,1.1499160853935613,0.10335826165236008,0.3839400827143113,0.13168758990200752,0.1824263861437891,-0.026735407274499575,0.2036101860006689,-0.08739405430339037,-0.05016929544211284,1.6347838710450038,0.12714325699582837,0.10035464012260614,-0.4103249556124275,0.9094648886858021,1.275930612502572,0.06612540368686493,0.093310287049003,0.005682773881275597,0.5188393136902067,-0.9803120031421036,-0.0010224578697442242,0.027674396702713884,7.632492450757037,9.16313319031678,4.088424732811607,25.58246911157891,26.93313942643027
1,1.3176916424930785,-0.00037560338993382656,0.024014720554596018,-0.011391038732347966,0.042549863672754804,0.1070682477581685,0.149175469050763,0.051622535074679586,0.17159440832771214,0.06989826472437899,0.08881237567286847,-0.1505978795580542,-0.042369549433268476,-0.5106168885921487,-0.18492663090884448,0.8509179839111959,0.10333219305408606,0.008880443285218188,-0.2754568708196415,0.7992695385542051,0.17467564167014454,0.052863796951732565,0.032267111781593784,-0.007325427039459087,0.4102213328953511,-1.087733687168257,-0.0023841989646390667,0.014341513789102853,2.524057710709365,0.6332418323570488,5.626126142998542,-1.3474703944586055,5.412283772984042
2,1.3176916424930785,-0.00037560338993382656,0.024014720554596018,-0.011391038732347966,0.042549863672754804,0.1070682477581685,0.149175469050763,0.051622535074679586,0.17159440832771214,0.06989826472437899,0.08881237567286847,-0.1505978795580542,-0.042369549433268476,-0.5106168885921487,-0.18492663090884448,0.8509179839111959,0.10333219305408606,0.008880443285218188,-0.2754568708196415,0.7992695385542051,0.17467564167014454,0.052863796951732565,0.032267111781593784,-0.007325427039459087,0.4102213328953511,-1.087733687168257,-0.0023841989646390667,0.014341513789102853,2.524057710709365,0.6332418323570488,5.626126142998542,-1.3474703944586055,5.412283772984042
3,1.3176916424930785,-0.00037560338993382656,0.024014720554596018,-0.011391038732347966,0.042549863672754804,0.1070682477581685,0.149175469050763,0.051622535074679586,0.17159440832771214,0.06989826472437899,0.08881237567286847,-0.1505978795580542,-0.042369549433268476,-0.5106168885921487,-0.18492663090884448,0.8509179839111959,0.10333219305408606,0.008880443285218188,-0.2754568708196415,0.7992695385542051,0.17467564167014454,0.052863796951732565,0.032267111781593784,-0.007325427039459087,0.4102213328953511,-1.087733687168257,-0.0023841989646390667,0.014341513789102853,2.524057710709365,0.6332418323570488,5.626126142998542,-1.3474703944586055,5.412283772984042
4,0.2950626053369232,-0.0003769000631953159,0.03188319338531599,-0.019372268008956216,0.03231683747619703,0.13587145028604145,0.03178406308601785,0.04377373960010732,0.1722536835513382,0.05584603335772647,0.0856490818628839,-0.20764894920385793,-0.083970573401584,-0.7872229457640988,-0.24156297293221538,0.5614248074996895,0.11659284847397311,0.0022871441735072156,-0.35011598282100825,0.4606700276328972,0.06421509622039791,0.04727955351741648,0.031429410307718765,-0.009488418082616058,0.25486263115931057,-1.1552107644817995,-0.0017482532222231218,0.017677394040126332,1.592552527313791,0.7973955726941914,-3.880736999289349,-2.0056255015503677,5.736511201050525
5,2.334616516567242,-0.0004131039456519638,0.02866380313095262,-0.011393650172084173,0.042888354511757334,0.10708580407219284,0.17013995617192487,0.05333482099084862,0.1727149559421446,0.06855861341479193,0.08842473746778512,-0.19315969067089953,-0.04112508427240104,-0.5157122778255046,-0.1812749832617113,0.7378584375156156,0.09343314081934469,0.009345443694500931,-0.2762142850727507,0.5099999252358699,0.20340810213033578,0.05280380347768395,0.03237609887665452,-0.008145639394075394,0.4290155758128561,-1.1885887250421827,-0.0009927009325455729,0.01333651642622267,0.5681318900763177,0.3745779836324864,4.841088390224752,-0.9296818585714118,5.21915750217439
6,1.7681013034207027,-0.0005546995073039882,0.028012698340709845,-0.010843774870295522,0.04806784913043808,0.10520069476034474,0.20103182294756747,0.05262697239960068,0.18036028610537383,0.07461167370156178,0.07921476992364868,-0.18138702742372823,-0.03464171821181573,-0.46997741206241206,-0.1758861422991297,0.8221367331137095,0.08841829312888619,0.011054422872281686,-0.2596342205112473,0.45208517500787543,0.3412119112211609,0.054680930162491294,0.03767432242306098,-0.006980459371347035,0.3815095977241264,-1.236822929523471,0.00030600334036593856,0.012341176265497232,0.04220208566543097,-0.2363254339863034,4.184996905263476,-1.168489637309656,9.139956201363995
7,1.7681013034207027,-0.0005546995073039882,0.028012698340709845,-0.010843774870295522,0.04806784913043808,0.10520069476034474,0.20103182294756747,0.05262697239960068,0.18036028610537383,0.07461167370156178,0.07921476992364868,-0.18138702742372823,-0.03464171821181573,-0.46997741206241206,-0.1758861422991297,0.8221367331137095,0.08841829312888619,0.011054422872281686,-0.2596342205112473,0.45208517500787543,0.3412119112211609,0.054680930162491294,0.03767432242306098,-0.006980459371347035,0.3815095977241264,-1.236822929523471,0.00030600334036593856,0.012341176265497232,0.04220208566543097,-0.2363254339863034,4.184996905263476,-1.168489637309656,9.139956201363995
8,-0.7122176642798631,-0.0007537015898495553,0.029140229563065886,-0.010323830123296506,0.04186977042097702,0.10111256901428901,0.21377143527466225,0.06653969259297753,0.18312925033663524,0.09350458266854006,0.07489469502438845,-0.16724356521440448,-0.0390132191454884,-0.4246180500324669,-0.1573173863680196,0.7673065813265483,0.10464082639205911,0.013700526657492872,-0.23320703027891693,0.44808832967873735,0.3090925600711326,0.04812862108639656,0.03833952495671452,-0.006861926745472651,0.37307391877979323,-2.756089215568038,0.0003837905567436071,0.012151324448744368,-2.0082870152472547,-1.299786110383358,19.700136059769683,-2.2962963083544214,9.817269107916948
9,-1.8352263479126645,-0.0006584160566290442,0.01858318523160541,-0.00853469241254861,0.0588070532448629,0.09634257045768198,0.6074324804818886,0.06552804772331411,0.20723014259398748,0.10917235949614537,0.04319339109101516,-0.10743269709033489,-0.03396252634828871,-0.2646330266292608,-0.12502621061550856,0.955887101072729,0.08945754452417085,0.012396431146425168,-0.1969274576861064,0.7191394583351052,0.4724252514447728,0.035260723621098174,0.053826714210955556,-0.009821647431142957,0.6427801717304917,-4.124192035309085,0.0007576473342567783,0.011365052321450264,-2.0463138572110586,0.45850485694099574,22.06987244088735,14.326693069562538,15.062331594455463
10,-0.03992653261609719,-0.019039844136070086,0.007811716234092274,-0.03936472576773798,-0.005053515192911142,0.06530642701354397,0.0721792097888973,0.0297658658090529,0.15471602731681613,0.008031074364734853,0.024290984176139795,-0.2257878864495523,-0.22939093593206372,-0.5501213695484007,-0.2715048045443717,0.5220991131479841,0.057979757793624964,0.021752507467831424,-0.2373819287179047,0.16120642484341927,0.12338195109548356,0.0807522007130922,-0.018449582877481125,-0.05084208297874167,0.0738035824496405,-0.29771330605795027,-0.006999282821886206,0.04881647111861563,-2.9501903162523226,-1.1274852173501706,-2.647113987839822,-2.4059151424062066,-5.375354478637543
11,-0.0390578735990912,0.14390973699544363,0.007832777764174428,-0.028754420221709178,0.06515700420083546,0.07015500463845513,0.07770012667687268,0.042875744927207436,0.15929139758438787,0.038119810608237464,0.023021706179377387,-0.2180627734418318,-0.21573097534688063,-0.5163143449708648,-0.24906359979667297,0.6046307302107573,0.05004366157152375,0.013367040881914797,-0.2681266100708585,0.1768119294696226,0.08407132099552211,0.04658409988848028,-0.017515950726813636,-0.02803656516307346,0.0838914152142203,-0.24354672588754284,-0.006438791310125547,0.05371993169840796,-2.6168459700358344,-0.29103782417049995,-2.1070084114236645,-2.581808798443616,-5.319575431690587
