,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH,CHMIN
0,0.32053653229628754,0.0005042265477913125,0.0681639469908726,0.12176346439347976,-0.09113021039116803,0.3023222398414981,0.09599219485507852,0.8146825119820611,0.10710530789344766,0.08970594846178473,0.27458865608227984,0.09481813517968686,-0.05117154895070389,-0.2750720425149003,-0.09170218900051769,1.4689079014615307,0.14204055498733614,0.11440374337812509,-0.25857864400838154,1.128335537268725,0.9593105067263551,0.0508496667797068,0.07238608363246747,0.03068366683865226,0.5793776601009114,-1.2478385146060564,-0.0010602785524478045,0.03777470101897649,7.19273153972788,7.713943061891532,2.8722555896272794,29.419575828164064,27.85805259510216
1,1.185325115629184,-0.0007045568138425666,0.017005513771649626,-0.017774143040253557,-0.49109389110223167,0.02539091915475283,0.0711923844627286,0.12574050661537042,0.02863497646590862,0.053421252365029225,0.060732103140064796,-0.14364599225742464,-0.07695518932656109,-0.6783263763927253,-0.16915387659069137,0.7019126788928419,0.09346050716113702,0.0112727061697385,-0.28082215252126086,0.49513040235092853,0.17798287939740914,0.04072887486543597,0.025449967382929567,-0.004572004481608159,0.37935493549023735,-1.1376565771201228,-0.0021455794260607543,0.023572082896428502,1.9884956265861722,1.0249807227003453,5.4893439583579005,-0.5406063873541846,5.2085869857764235
2,1.185325115629184,-0.0007045568138425666,0.017005513771649626,-0.017774143040253557,-0.49109389110223167,0.02539091915475283,0.0711923844627286,0.12574050661537042,0.02863497646590862,0.053421252365029225,0.060732103140064796,-0.14364599225742464,-0.07695518932656109,-0.6783263763927253,-0.16915387659069137,0.7019126788928419,0.09346050716113702,0.0112727061697385,-0.28082215252126086,0.49513040235092853,0.17798287939740914,0.04072887486543597,0.025449967382929567,-0.004572004481608159,0.37935493549023735,-1.1376565771201228,-0.0021455794260607543,0.023572082896428502,1.9884956265861722,1.0249807227003453,5.4893439583579005,-0.5406063873541846,5.2085869857764235
3,1.185325115629184,-0.0007045568138425666,0.017005513771649626,-0.017774143040253557,-0.49109389110223167,0.02539091915475283,0.0711923844627286,0.12574050661537042,0.02863497646590862,0.053421252365029225,0.060732103140064796,-0.14364599225742464,-0.07695518932656109,-0.6783263763927253,-0.16915387659069137,0.7019126788928419,0.09346050716113702,0.0112727061697385,-0.28082215252126086,0.49513040235092853,0.17798287939740914,0.04072887486543597,0.025449967382929567,-0.004572004481608159,0.37935493549023735,-1.1376565771201228,-0.0021455794260607543,0.023572082896428502,1.9884956265861722,1.0249807227003453,5.4893439583579005,-0.5406063873541846,5.2085869857764235
4,0.5191061614026135,-0.0010148989642303245,0.018416429422328285,-0.03330894834959213,-0.6389377447039112,0.017892937570145765,0.0765898349644096,-0.0705606022149654,0.022764451338300913,0.04327807088968101,0.06589434553238166,-0.22107696909317892,-0.12236946253025498,-0.7788460823516206,-0.23279392784572878,0.529499534666494,0.10343594054333893,-0.011514559947329975,-0.33744255431913606,0.27828242127317954,0.08145931318716289,0.040468486825758175,0.01818783057785318,-0.011383606744511941,0.20514450214970995,-1.1164555147275752,-0.002612286552817895,0.02713218430605219,1.191431505718299,0.9432921696560451,-3.660375935661777,-1.3360332306383524,5.53670857782686
5,2.070135087511535,-0.0007133732345764516,0.02886341004044536,-0.017810933585868927,-0.4955134612480538,0.025912328505015264,0.06800699875149957,0.1143708161065227,0.030858554193025092,0.052533346551413646,0.060606915509992955,-0.17207757511823502,-0.07445611455257704,-0.658866774349585,-0.16953660045136348,0.7114459571924271,0.08405679382665504,0.01411957115310546,-0.280791525695969,0.4579167235955396,0.18364969343201687,0.041618697037657144,0.025720961251430356,-0.005072276060974757,0.403825619730706,-1.1792923366216328,-0.0023665454310342823,0.02384674301356697,0.9519111487957467,0.960563250725536,5.28487843638313,-0.26897035185515594,4.934885188103792
6,1.50293777009284,-0.0007874491891777891,0.02912887919348336,-0.014019773869749683,-0.45836019453774574,0.029506089380572857,0.06568858709229981,0.11137085490898604,0.030639313951981467,0.052191102402303555,0.05875416437185514,-0.1580841416447608,-0.06921729404504266,-0.6109621011581965,-0.15974117498797694,0.7215141306284353,0.07530468017592563,0.013797203520696171,-0.26821146043547656,0.4458086753794274,0.14501482756544837,0.04151889169519328,0.027955751399045697,-0.0031404860072199374,0.2800810638595492,-1.7047653158185248,-0.0025246226782360713,0.023799582228915095,0.8425317424121967,-0.32704352831956035,4.249105467946102,-0.3069198126807157,9.101386950372895
7,1.50293777009284,-0.0007874491891777891,0.02912887919348336,-0.014019773869749683,-0.45836019453774574,0.029506089380572857,0.06568858709229981,0.11137085490898604,0.030639313951981467,0.052191102402303555,0.05875416437185514,-0.1580841416447608,-0.06921729404504266,-0.6109621011581965,-0.15974117498797694,0.7215141306284353,0.07530468017592563,0.013797203520696171,-0.26821146043547656,0.4458086753794274,0.14501482756544837,0.04151889169519328,0.027955751399045697,-0.0031404860072199374,0.2800810638595492,-1.7047653158185248,-0.0025246226782360713,0.023799582228915095,0.8425317424121967,-0.32704352831956035,4.249105467946102,-0.3069198126807157,9.101386950372895
8,0.1490564191813413,-0.0007560286868748007,0.024444658871434655,-0.013385545089367836,-0.38093283483416,0.03387674117161074,0.062454769810700694,0.1167738718702255,0.030756543686957422,0.055137860499894525,0.05861696427171613,-0.14925275768307558,-0.046635211614075404,-0.5707300433334899,-0.14555156599750724,0.7085145460358602,0.07911714425480151,0.018970142163450197,-0.2498259938177254,0.5274721126822289,0.2735988606580343,0.0378441154335175,0.033609920162595,-0.004412158700737619,0.3743419693628346,-2.451940261563904,-0.002648994921542196,0.023721869416387015,0.060946903069249096,-1.9708926277730403,19.229619278943574,-2.0804361457700944,8.812783851445026
9,0.520651312485953,-0.0005657199457840147,0.022434471541801004,-0.012755675513897185,-0.28208291849459866,0.03792835801612505,0.055215986850509935,0.7049859144959465,0.035521676250806745,0.0641549493645489,0.05263517928234454,-0.04904025907738937,-0.06411558769336562,-0.4330720913031733,-0.12436181720190367,0.7828571599419577,0.07014237226883531,0.028265187144612836,-0.19868738730638344,0.680933189493787,0.5659894116090621,0.026405328454804672,0.0504236726559806,-0.008676659374768641,0.4584527840189974,-4.605104445468252,-0.002521157923455023,0.019399686180620924,-0.5278073486487016,-0.6610989252991037,20.70372874917699,14.24845244492534,11.845570532297572
10,-0.08636738537232684,0.1013856909939518,0.008233390557862097,-0.04955405257538749,-0.42317284766328983,-0.033313476559166735,0.041822170697685644,0.04371619836942705,0.03378290269526155,-0.00963861438371204,0.010647546051176508,-0.23475591497113266,-0.32850364329786375,-0.7151882298188188,-0.3021088336208483,0.4695840572541368,0.041713267257000565,-0.00021689094102572497,-0.23570573545172394,0.16953405671411048,0.05249601551186708,0.03754623761256924,-0.024558126694684042,-0.07102286420928423,0.053263504326462284,-0.4106684508561403,-0.010589030756045016,0.049792306714741136,-2.3460294020187806,-1.0117928144576152,-2.096015487590462,-3.2772256365888306,-5.022831533723137
11,-0.08498289966510689,0.184209199129877,0.008252297817329796,-0.050597500884611415,-0.3453629798138361,0.02332920466878716,0.04264394130131665,0.045603138120808275,0.037128647942064254,0.020627654013277416,0.026379452187877114,-0.23027112151239407,-0.329250854805125,-0.6603418140915497,-0.28952245434028506,0.5598540341713173,0.041536057884398216,-0.0015913276826557015,-0.29517365127977546,0.17614310081809798,0.07425257490429751,0.027547269657578453,-0.018113459294567907,-0.023918452343760815,0.07555245552037398,-0.3643389975000719,-0.008321566853413469,0.05661779786374032,-2.1501257422691933,-0.43521858831468974,-1.7937588506824094,-2.598455105518714,-4.906073085943296
12,-0.11630937525339508,-0.0015000889641273063,-0.7239576983158319,-0.04128364983583649,-0.5804413622036267,0.0108276322734671,0.08191313632940773,0.07684912263835195,0.003988070259039047,0.035251482019026927,0.014638159893149507,-0.7124836204397907,-0.2981545504479261,-1.5591954918722195,-0.3563618639928593,0.42416069043720056,0.10174094176550302,-0.031087235042083015,-0.25030302364990803,0.4019194074900295,0.10360988978898056,0.07328868613001165,0.003816846547176482,-0.05895750205675303,0.010399939262563803,-0.542098998264529,-0.011125773664700396,0.05321260800932374,-0.29633267902378113,0.21976110457348144,-1.3417372943315804,0.3611312728448446,-4.130920409697081
13,-0.16521724532223622,-0.0015451409844072976,-0.3781193265304982,-0.03297847040721164,-0.5831752296296797,0.017727189375386046,0.07853488696727542,-0.008494420550204445,0.014895400608621809,0.03352216058822332,0.009680575558811688,-0.5846097184248543,-0.26330732884015,-1.283452883332529,-0.48749607179173543,0.360837029302853,0.08615123253698996,-0.07006579656679483,-0.23970170936616556,0.2900798245157728,0.14438477053299345,0.05666900121679188,0.009378390607707652,-0.04734207238441022,-0.02220615467967575,-0.5605283324670074,-0.007311015928715646,0.04056299835666855,-0.40372779231023737,0.1378759766424012,-0.952255046932788,0.10454556892838895,-4.313052876083866
14,-0.0793145067184391,0.004122212906197222,0.008230917019914801,1.3796155380583819,-0.35377135859935066,-0.09915051806713761,0.042476376379330584,0.04915036843490596,0.039372143406597365,0.014644341429416473,0.021511562263673484,-0.20144309094510401,-0.2702763344482697,-0.581915583247054,-0.2247314098179341,0.5957390116496658,0.047293528431388815,0.004968641291288163,-0.21860982350603006,0.17670054566432047,0.07520035588751106,0.03625639194316761,-0.009146724514128873,-0.019268502070993395,0.07987106488114101,-0.35595978534935907,-0.005692386763927741,0.03955692518665883,-3.29944001433578,0.5608938025224235,-2.593451245479427,-2.612617007039005,-5.16655706324827
15,-0.05726413561737713,0.0023092613961287695,0.00970126185843618,3.5543145188243996,-0.4076303578155711,0.04916458562981288,0.16594547238763563,0.034340171702338884,0.06990104965745404,0.07694758080847407,0.04295790250462908,-0.2847131126630427,-0.32462418723365927,-0.8804692911454268,-0.30072292934143496,0.8099112755891319,0.1240925524785715,0.034143066311970616,-0.4225584972170409,0.34183126413579806,0.2267270018137256,0.050354146941169194,0.10519428599890217,0.01942263673083345,0.0928304296215756,-0.30354205997260125,0.008258918577833545,0.041775568943800634,1.9122878457735923,1.076666973792463,1.8780042528370366,-1.3796028712795085,-0.4916962088244421
16,-0.05674391923930071,0.009090928556880314,0.009488616449216175,-0.06567773664782416,6.04590141261137,0.02949502936228847,0.1217623830037991,0.06920957698841575,0.07981106756082983,0.045505023747282186,0.034690100721861586,-0.20950661785776506,-0.2702099033283158,-0.9001549138574679,-0.29879640081675984,0.5926555504488887,0.09443690311550791,0.011056930880353352,-0.3087866964821637,0.2539496242826774,0.1306644680554115,0.044406319600209854,0.0302790859483617,-0.016780709112523048,0.18688733554111084,-0.28596483139583273,0.0027978532581000672,0.039044079708457226,1.38913125492636,-1.4279920906955177,-3.0632554530491127,-1.293172594190715,-2.4989633048884485
