,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH,CHMIN
71,-0.043328452170703025,0.003083783328539322,0.01781463050008656,-0.02466296513969141,-0.4464004195183846,0.03640634007866903,0.21935319327113892,0.15143853883957056,0.10673992222342463,0.2559957364578588,0.0062013962535512,-0.22815378636869402,-0.1438230313982777,-0.6428948226798222,8.048994779462612,0.7385669289775257,0.18975518690176,0.05731158949502824,-0.23174143000874817,0.48157708829035967,0.2506077091002359,0.03731266408170008,0.03232643325001944,-0.007633672938171203,0.23726214586528907,-0.30123367665954953,0.05044803092664446,0.04631967853976343,3.2345373738916,6.251674097247686,1.0940909787160509,-0.018617667504914247,-0.24506992810620562
72,-0.038153212501435385,0.004440980929046425,0.003950169823613355,-0.040480335148372855,-0.30395679052179303,0.039582856910512214,0.11420566238450044,0.09487463126909552,0.054657231716139607,0.2163353302241211,0.013425194381898032,-0.19600873153818846,-0.194247906283564,-0.3822975045475076,2.92363449369142,0.6816348985118308,0.10500537277054636,0.05317329871678731,-0.3243112320050648,0.17894591386755707,0.10387543485889687,0.05254661988975262,0.04445474166617005,0.038276866138260125,0.10614865199767311,-0.18197592399781903,0.0007877954339517163,0.03658891312313598,3.347935882624891,1.432414992366722,-2.418238590359175,-2.1408731394544196,-2.4420941937335794
73,-0.06719518566464486,0.005604860802585863,0.006463090203269267,-0.02484949875184819,-0.5073128016975028,0.08953482260192604,0.09484004804141122,0.09964743711905036,0.10344595933311398,0.20912904397637508,0.010434593426899131,-0.15569361501369916,2.7913208650855843,-0.581721465643184,-0.15242986303334297,0.9045276312256357,0.1107544995645716,0.0470405443658977,-0.560617755354878,0.1760693059667379,0.08221814796593399,0.048800908918945174,0.12163554945069359,-0.0019294519543141748,0.14531211207024192,-0.25383755996829427,-0.005751213410916337,0.03840109539955645,5.717928725306956,0.5052562803078042,-1.8460717055912843,-2.182824905473982,1.5061278736305592
74,-0.06286657600525175,0.0046789219807462515,0.008308968487109965,-0.023482554082698816,-0.39227581994394745,0.08700473378215999,0.10638058302107652,0.11671171925245179,0.12457193878545372,0.2251602506988171,0.007791097640890105,-0.16091640896893447,2.8163564208468963,-0.9830400243099138,-0.14580817162229218,0.8614445393704928,0.12295020599069693,0.06185218091372473,-0.3986150212997418,0.19066282987929276,0.07069470968335197,0.04614361885809001,0.06398604040266014,-0.014467165254011153,0.1772495994902375,-0.261517114328715,-0.00387253986391524,0.045361082397457723,5.6935671425608705,0.38851571586091443,-2.0117065418208107,-1.6419562480972119,0.8153902588999709
75,-0.06258020080813588,0.004230439397855207,0.010247771266078825,-0.023091594937568745,-0.47466740464016055,0.05376259814307537,0.12040730046310615,0.08655594785368015,0.12420587718877811,0.24480422608967203,0.009659627030652337,-0.16854621631129077,2.91509108040287,-1.4238722697731054,-0.1463043003816498,0.8304926106366455,0.10973388091534995,0.049170949912816085,-0.39199814759336216,0.2058145780763491,0.07355233644791583,0.037723531324948704,0.062463590469271614,-0.012207427682889953,0.16130183133664042,-0.2730793109441826,-0.0032587753978344123,0.047983356425360904,5.493203791909627,0.8666887370750036,-1.322066266575157,-1.3984121013380133,0.02724832722358092
76,-0.0345515310583597,0.0051316061645981645,0.007859332409823689,-0.02052669924450662,-0.3241410851753584,0.06136864536787042,0.0687901005756425,0.09802352537006437,0.11467771770942656,0.22693603325491515,0.00723402715375414,-0.19858614385626427,5.531335801522854,-0.7505050594702913,-0.1764591509058629,0.9319115283237954,0.09939779019773769,0.02709741784166525,-0.3382887542150055,0.16304646498990463,0.14712418072023078,0.08545878729428877,0.038845422627723836,-0.017202209404186892,0.10757179444467546,-0.16936750112073184,-0.009642634332994435,0.05450677447344558,5.959893030395631,0.7838356020176345,-1.102246145930351,-2.573080655693595,-4.701189639242452
77,-0.03993168088034104,0.006908742965353956,0.006806480639281604,-0.01301543984917658,-0.2912130740839326,0.032654354224808994,0.09315941218344245,0.08529720695770779,0.0978052097611347,0.24508879874406653,0.026542762045031244,-0.2181982508839582,5.114387038838683,-1.5636766025621263,-0.17850761129868278,0.7824827642070343,0.11851337172498783,0.017143364743957563,-0.27360965566828405,0.17267994027644065,0.13187628034637627,0.04450441122752136,0.017438206366286325,-0.010287755080436573,0.1201738007782888,-0.20797657829508745,-0.006524502053688117,0.05749864793211953,5.3649819514321875,0.4388844358759608,-0.6947700059560777,-1.0166755066828748,-4.736182144770215
78,-0.055125829909677994,0.002925728587241119,0.0077310942031215985,-0.020092565996785126,-0.3866096186868352,0.04575009410559626,0.10920366418894042,0.10695249451894524,0.11971670512611089,0.21121226079434094,0.017147841329124464,-0.14559991666503214,2.385772294140407,-0.8761117808244674,-0.14218688002486166,0.8110949434595884,0.10930388679782756,0.05648510954505211,-0.34405816085443186,0.19568406651828243,0.06656164950371284,0.04305464727518742,0.08768462486612055,-0.007277448920003545,0.16531369762093578,-0.24448150289375808,-0.0029345297319316004,0.04297097552057758,4.685232932052934,2.017768325066552,-2.54379616660275,-1.4365213344513872,1.5814870735471864
79,-0.038601216419478855,0.00913690820210892,0.006025474840305492,-0.025348531143396413,-0.31683487517244385,0.02937253221041022,0.09302888018759377,0.09610229856184554,0.0944881902620872,0.2948885939613126,0.007050931461469253,-0.24031356801504805,6.903702580091013,-1.168412111336595,-0.1778968280490123,0.893555391141188,0.1643599580354395,0.0033983760575733764,-0.3245004400849614,0.20754440819388495,0.13945884753495275,0.07631343316841116,0.01741921673918974,-0.04373918320070415,0.13832467728778447,-0.20157826477241286,-0.008772234652017489,0.052329924163559076,2.7869912693482775,1.57729518775687,0.21150773561499506,-0.30055403714027534,-3.5114851516282
80,-0.04361175684823432,0.00026201210580688,0.004161097520338074,-0.015751474160905127,-0.300569826467835,-0.02161117231030819,0.08075163763993894,0.10827121466640445,0.03723663535408168,0.15289955828489152,-0.0011358235891257107,-0.17514007508889623,-0.19242916261712725,6.888736883426694,-0.19258376552830891,0.6005782664005171,0.03927508604194247,0.014050280485261244,-0.2760045832301115,0.12149337497459271,0.04996299928094076,0.028137374906299244,0.0015937563126661694,-0.01705063899943097,0.06019021777116193,-0.3297744723541159,-0.02160181988265201,0.04018170578787701,-3.1733580660763288,0.4034456972515153,-5.115760716726614,-6.1709000152665485,-2.469686055858689
