,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH
0,-0.17482195163112946,0.0051051892933830344,0.04816288259326229,-0.005512794924960579,0.04859556088367633,0.09757874700042293,0.04990356917815731,0.8758654753385725,0.027333567723685854,0.11363028396326029,0.0924288784590148,-0.00048014888337469594,0.07076270101887697,-0.11219101856594141,-0.815467892975703,2.1891436701722147,0.543328453409081,0.04826387951511054,0.02452780212095499,-0.47378738369863255,2.0797134910836386,1.645466241747279,0.12803638381500843,0.006767163802198706,0.05804939501575359,0.11778372023749413,-1.9129908700702176,0.4286666666666666,0.1806178008087677,12.952696236808729,9.765377117982371,0.19549636328217124,51.33620919203594
1,5.395398752003466,0.004671434297722801,0.03052789089979939,-0.0008001959045028071,-0.37438831713380993,0.004568134351843904,0.04474890789429116,-0.02298476343483346,0.03800538531917901,0.06414119717066434,0.02440640983857864,0.0,-0.0996201688301952,-0.03994164594660713,-0.4219850969180225,-0.11229110390831691,0.7864434908170739,0.07433332876578463,0.012270793507346767,-0.25976609204578416,0.4814928255537204,0.2137729907689815,0.029075464592579703,0.004627514347801878,0.011762255269215203,0.3417087742860603,-1.284322202682711,0.0,0.02028630824307559,1.581816050148598,2.971555003341546,5.310271994917858,-1.3855269463246622
2,5.395398752003466,0.004671434297722801,0.03052789089979939,-0.0008001959045028071,-0.37438831713380993,0.004568134351843904,0.04474890789429116,-0.02298476343483346,0.03800538531917901,0.06414119717066434,0.02440640983857864,0.0,-0.0996201688301952,-0.03994164594660713,-0.4219850969180225,-0.11229110390831691,0.7864434908170739,0.07433332876578463,0.012270793507346767,-0.25976609204578416,0.4814928255537204,0.2137729907689815,0.029075464592579703,0.004627514347801878,0.011762255269215203,0.3417087742860603,-1.284322202682711,0.0,0.02028630824307559,1.581816050148598,2.971555003341546,5.310271994917858,-1.3855269463246622
3,5.395398752003466,0.004671434297722801,0.03052789089979939,-0.0008001959045028071,-0.37438831713380993,0.004568134351843904,0.04474890789429116,-0.02298476343483346,0.03800538531917901,0.06414119717066434,0.02440640983857864,0.0,-0.0996201688301952,-0.03994164594660713,-0.4219850969180225,-0.11229110390831691,0.7864434908170739,0.07433332876578463,0.012270793507346767,-0.25976609204578416,0.4814928255537204,0.2137729907689815,0.029075464592579703,0.004627514347801878,0.011762255269215203,0.3417087742860603,-1.284322202682711,0.0,0.02028630824307559,1.581816050148598,2.971555003341546,5.310271994917858,-1.3855269463246622
4,5.4394595319642445,0.004671434297722801,0.08030327584918458,-0.011095134501317095,-0.5457782475447297,0.012349183990326694,0.1065753632165145,-0.14343993723474657,0.040504077065459804,0.09795387180045342,0.03757648019834668,0.0,-0.17447175517274086,-0.09854210336511081,-0.5870345018994787,-0.20933873892404056,0.7420757767287013,0.13667492813040522,-0.028272717483318673,-0.2747319595116516,0.31521018871077827,0.2022184205739526,0.043629700528767114,0.004627514347801878,0.024125015116085242,0.266564505943146,-1.085504247076394,0.0,0.030209214373453967,2.4167983259019605,3.9775710716874966,-7.219101840610785,-1.1575283238947471
5,6.2153035139082276,0.004671434297722801,0.03052789089979939,-0.0008001959045028071,-0.37438831713380993,0.004568134351843904,0.04474890789429116,0.030348569898499867,0.03800538531917901,0.06414119717066434,0.02440640983857864,0.0,-0.0996201688301952,-0.03994164594660713,-0.4219850969180225,-0.11229110390831691,0.8442212685948517,0.07433332876578463,0.012270793507346767,-0.25976609204578416,0.40581028587118045,0.2137729907689815,0.029075464592579703,0.004627514347801878,0.011762255269215203,0.6189959315732175,-1.284322202682711,0.0,0.02028630824307559,1.5583701627027116,2.8945247003112433,4.205383106028969,-1.4727823575800734
6,5.856922561527277,0.004671434297722801,0.03052789089979939,-0.0008001959045028071,-0.37438831713380993,0.004568134351843904,0.04474890789429116,0.03145968100961098,0.03800538531917901,0.06414119717066434,0.02440640983857864,0.0,-0.0996201688301952,-0.03994164594660713,-0.4219850969180225,-0.11229110390831691,0.9318403162138992,0.07433332876578463,0.012270793507346767,-0.25976609204578416,0.40504838110927577,0.17570281533038512,0.029075464592579703,0.004627514347801878,0.011762255269215203,0.32426577284305885,-1.284322202682711,0.0,0.02028630824307559,2.661677522010071,3.294944082099046,3.850266222912085,-1.5381791829768983
7,5.856922561527277,0.004671434297722801,0.03052789089979939,-0.0008001959045028071,-0.37438831713380993,0.004568134351843904,0.04474890789429116,0.03145968100961098,0.03800538531917901,0.06414119717066434,0.02440640983857864,0.0,-0.0996201688301952,-0.03994164594660713,-0.4219850969180225,-0.11229110390831691,0.9318403162138992,0.07433332876578463,0.012270793507346767,-0.25976609204578416,0.40504838110927577,0.17570281533038512,0.029075464592579703,0.004627514347801878,0.011762255269215203,0.32426577284305885,-1.284322202682711,0.0,0.02028630824307559,2.661677522010071,3.294944082099046,3.850266222912085,-1.5381791829768983
8,3.470102781844325,0.004671434297722801,0.021046409418317893,0.001126211021904116,-0.3067682251613081,0.004568134351843904,0.017224474669857912,0.017087166389727935,0.023423274848092843,0.05787390929071445,0.01675329747171519,0.0,-0.06100946252160383,-0.035084763379309616,-0.3731742454794403,-0.044000353861399936,0.6483411594273517,0.057169242078478094,0.005877757352941156,-0.24850989688479289,0.24369532552022607,0.03640680867699079,0.026485836172816513,0.004627514347801878,0.011762255269215203,0.1712660493891829,-3.798963132063882,0.0,0.018016571400970315,-1.638891997958932,0.31998285812915245,31.674560252551746,-6.741408273404696
9,1.2302992241662625,0.0027188291584576514,0.005606884057971015,0.001126211021904116,-0.19373811119765322,0.0,0.010702958276415297,0.35786043378865445,0.007542555129607237,0.04560007287072416,0.013864367030428733,0.0,-0.026348262030552672,-0.0008820649755229225,-0.2284201231115689,-0.025213912735331467,0.4195985822180146,0.04338711506103621,0.005877757352941156,-0.19257097076206653,0.5915413052467141,0.7353933499135322,0.018858637234798265,0.0,0.011762255269215203,0.6807392493917945,-8.66085443590772,0.0,0.0062446504670425895,-6.911313852665996,3.0335004094126363,32.27446748788314,21.50690777164086
