,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH,CHMIN
184,-0.14765794617123926,0.006727294330752207,0.025623615701795666,-0.03292613999966032,-1.0397055195270801,0.02314316607670294,0.19294624018320652,0.022150104177224614,0.043521529320720086,0.14923713931564953,0.04464590343951617,-0.05305206058750408,-0.2460874272549148,-0.20808484946101052,-0.7250577067813465,0.8878673147198247,0.16180983650013883,0.07026857361568742,-0.4979032803081969,0.4607628879812631,0.0837163474175797,0.059313173647066265,0.02333090016768354,0.007897409607935904,-1.0076366274021404,-0.5914153810136226,0.0,0.018596594768991215,0.3878281315065254,-0.8208346517624392,-1.131294286983769,-2.734015101856812,4.080543189837215
185,-0.1175873807213634,0.006727294330752207,0.056943184891388283,-0.055048989953923655,-0.5377065773911092,0.025348259145105363,0.2875250339504736,0.010573671252620999,0.14037923460528562,0.2678810712521036,0.06547352360268173,-0.009464759000202392,-0.3522482776602492,-0.276411391917245,-0.9172240974159442,0.8518229485478809,0.2414986923802257,0.07753039379686952,-0.29517640349581115,0.6315286493058441,0.1275630396984455,0.07426420114014802,0.024523471037673765,0.0002281544088272706,-1.0274813973100525,-0.4311580448595629,0.013707040498848352,0.02602594259507817,0.8146747836694406,-0.5990667764716597,-0.8765900218632352,-2.3063375077930486,-0.6284585910505454
186,-0.2415039353332758,0.006727294330752207,0.1056444623082064,-0.055110955254018094,-0.5182128645225471,0.025348259145105363,0.23176661676174756,-0.05047967341677955,0.019441940516548666,0.1779159500954181,0.03943604014946498,0.0,-0.31667906719064404,-0.12431006734825768,-0.8013982338815742,0.6706018864650203,0.1779671949910049,-0.21243340592811685,-0.18843904918269452,0.5494654242907742,0.20348282680934157,0.04701836064673724,0.012800781962043518,-0.04812389574882926,-0.6943153611910646,-0.46023612252321444,-0.0005941845764854651,0.015682678647955372,-1.1623676572983108,0.4517208189244755,-2.0292607187328966,0.3161011641831778,-3.108398134893324
187,-0.19619518102667055,0.006727294330752207,0.05282147020054916,-0.06511023755346598,-0.9285738287229477,0.02314316607670294,0.1617982650975334,-0.07043553932079827,0.044706468697405466,0.1263366798545468,0.04242770844132839,-0.043587301587301695,-0.19809464321956702,-0.274791160796436,-0.7005352738934867,0.8006091860910446,0.1740173831984605,0.01732269915361903,-0.285615879117131,0.5289265572657178,0.16751175031313556,0.02642932852318319,0.007971847455689667,0.0011315789473684396,-1.2498175456888936,-0.6100494442054653,0.0,0.016889706188316242,-1.7066356351505474,0.793075613265648,-3.0497166662961743,-2.522781112517673,2.4910177858679643
188,-0.26185520253753747,0.006727294330752207,0.11569338164284002,-0.0422829770946266,-0.7937816672856962,0.02314316607670294,0.12472863932101111,-0.14496236111012004,0.02718133043697308,0.12676191252941454,0.036744460871288395,0.009746031746031678,-0.24252603432238234,-0.2246341488506649,-0.6134774974376962,0.7579109576450846,0.1364672980278182,-0.12260019978652129,-0.2769292110192349,0.6128154255551822,0.13408016227938035,0.03718096951729187,0.007971847455689667,0.006216096121016028,-1.32160321625339,-0.5993157308017734,0.0,0.012682678647955366,-1.2023458145109034,-0.1718325967606883,-2.696445338219888,-0.4451000164066553,1.4478987333990878
189,-0.3083629257896341,0.004465205970051844,0.062245019582219493,-0.01862820512820513,-0.7806071936796283,0.01463505804309868,0.07685443953807446,0.018273589320523524,0.018049321722738317,0.10372773692535936,0.0313113724097819,0.07710939510939505,-0.15217565132480096,-0.03715145248802442,-0.4340631874377579,0.7665726732177424,0.06761189607453834,-0.03568863392957003,-0.3143746472978515,0.6118654551361709,0.03549805177816531,0.030501002425560093,0.007971847455689667,0.0026307692307692317,-2.0135799057481316,-1.7478647676484056,0.0,0.008053694816106311,-0.18984573042945663,1.6612400630543662,-3.4650024395024266,-2.835661127150505,11.83864764894979
190,-0.6044149806486256,0.0027188291584576514,0.051023818890721745,-0.01862820512820513,-0.4791675371122194,0.01463505804309868,0.057473487157122125,-0.052618352071417906,0.009365748397884205,0.06289256865400371,0.0313113724097819,0.013109395109395046,-0.12490524074546092,-0.026960061707934267,-0.37001226104882473,0.8031064423357632,0.05041386993818282,0.007466538484223054,-0.32200069586297286,0.15877178128336378,0.1191597957273705,0.008627298383229492,0.007971847455689667,0.0,-2.6003017060796862,-1.3125234344339871,0.0,0.007657682107776634,0.8978472676828538,1.24920102640526,-3.9436143067358596,-1.721479996731273,6.568131323888032
191,-0.9070195999103843,0.0027188291584576514,0.03781333394266781,0.0,-0.3254996891362019,0.011142804170035204,0.02848582802991034,0.04039197895228208,0.01113925267138848,0.05737391389835473,0.02849135235630597,0.013109395109395046,-0.05382249887753732,-0.010830825353397177,-0.25924767639010937,0.6851904762444924,0.04390288092719381,0.016799871817556388,-0.2673464557267127,0.3635393595949214,0.1016708347390463,0.004123112659698017,0.007971847455689667,0.0,-3.534873950967899,-3.2200647663253394,0.0,0.0,0.3777605342305995,1.78825468151474,3.8120361983737254,-5.914532269199514,9.145579619246384
192,-0.9873613576627809,0.0027188291584576514,0.014002075026145734,0.0,-0.22082078691968363,0.011142804170035204,0.014270741923803404,1.2263372295350332,0.004928521331855934,0.05131008411112073,0.02849135235630597,0.013109395109395046,0.13473999771174425,0.0032868217054263485,-0.10469502412253598,0.7676901322467623,0.018118712125262948,0.006868219556519612,-0.2049181246579812,0.7152919580471874,0.562073682950718,0.0,0.0069618462209693295,0.0,-3.679324137963674,-7.646817312555126,0.0,0.0,-4.44951709467107,1.837330166777915,0.8187298470384571,17.88782233236417,9.692487462291314
193,-0.15365634622440624,0.004980917519158013,0.09573473937441279,-0.04781042574349249,-0.5161128208361576,0.021595339989746408,0.15969586798236096,0.053298538160103444,0.20352893685354498,0.14904369719491486,0.03889457331190392,-0.001224719101123597,-0.3673823257972715,-0.1874023802974116,-1.5294377304953881,0.7449785849055843,0.15417939929336114,0.12476985119784739,-0.16590447798981722,0.8911549134487913,0.07581723871912627,0.30500997886058406,0.0069618462209693295,0.06122744817141475,0.39180702720199767,5.794000097208975,0.0,0.033928028767091875,1.4718126408095955,-0.09427574858548303,-3.098842533122245,0.8204798842348711,0.02340833197218206
