,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH,CHMIN
125,-0.08145780210684736,0.006388888888888885,0.008164923467331898,-0.04993640296789585,-0.495533266107433,0.19208479271410536,0.0033854503552898135,-0.00033318997143873497,0.1912889821711054,0.05255705631873349,-0.009198024630303727,-0.33430135878276435,-0.18603393774860444,-0.8065596341765653,-0.6532902796602482,0.673387918753562,-2.123379242601097,-0.04341448261980525,-0.2039602170446297,0.0867424988671077,0.20303464931390108,0.06547780533046628,0.005353005816202842,-0.024845490886287225,-0.07755940381550376,-0.28579847496296107,-0.05058511327278519,0.024992850808634077,0.19791757155887502,-0.6460635761118162,-2.1093223499512965,-2.649141171195047,-2.643804602545131
126,-0.0953868697630283,0.0,0.010831454487979788,-0.054523572518470745,-0.4998354944868925,0.3564935131738659,-0.013636998100790467,-0.006623158063985725,0.2183159469582492,0.053612661566199225,-0.009198024630303727,-0.5357402617925017,-0.22245009434550295,-1.0671662308430245,-0.6862608888795151,0.6549551601454258,-2.473174113281361,-0.049252736219401856,-0.2039602170446297,0.12971100797310792,0.11998556174169098,0.022852833611164063,0.008072697980209717,-0.07348135235411518,-0.05729154198693961,-0.3381564624633636,-0.03250837965910461,0.025878940087752423,0.11032540439273003,-0.9733717324627686,-1.368704160052377,-1.7959505675832104,-2.5797706190480105
127,-0.0953868697630283,0.006383047718825623,0.07688989560602179,-0.052241023140186756,-0.45421730029451496,0.16221504825584246,0.04866477265055024,-0.005663091560440967,0.2399499034888974,0.074970014884256,-0.009198024630303727,-0.615891699408299,-0.3194312165586742,-1.2980940068812012,-0.3939601004708769,0.6413810889732808,-2.1103811635981944,-0.05630197864364429,-0.18544655584244404,0.2741092753707515,0.14106630425376676,0.034298136343621104,0.001956858424520541,-0.19473040999719043,-0.02510576586575596,-0.29257736242139876,-0.025032189182914145,0.02934719405600639,0.18578779586692282,-0.5060661632567692,-1.096194077227187,-2.1123438477011605,-4.1744981162433366
128,-0.0953868697630283,0.006383047718825623,0.0014808046969308568,-0.04531229472574404,-0.3962020624614527,0.148456889747684,-0.016299956169017263,0.0019227670254176351,0.2470099054188642,0.06371896673264252,-0.009198024630303727,-0.7019375147041147,-0.33400272101786815,-1.102139420139343,-0.29095048951645097,0.7016939731889295,-2.2473641178433583,-0.26767365817184546,-0.18544655584244404,0.2670563162390879,0.06722749223197604,0.033926316382760016,0.021676156670134637,-0.15100783738897847,-0.030040830800820838,-0.29725388130481417,-0.012940685914940292,0.02559623620160027,0.05988371740673169,-0.6578712850147498,-0.597246444560054,-1.7139445063473537,-4.239555060139161
129,-0.0953868697630283,0.006383047718825623,0.0014808046969308568,-0.04531229472574404,-0.3962020624614527,0.148456889747684,-0.016299956169017263,0.0019227670254176351,0.2470099054188642,0.06371896673264252,-0.009198024630303727,-0.7019375147041147,-0.33400272101786815,-1.102139420139343,-0.29095048951645097,0.7016939731889295,-2.2473641178433583,-0.26767365817184546,-0.18544655584244404,0.2670563162390879,0.06722749223197604,0.033926316382760016,0.021676156670134637,-0.15100783738897847,-0.030040830800820838,-0.29725388130481417,-0.012940685914940292,0.02559623620160027,0.05988371740673169,-0.6578712850147498,-0.597246444560054,-1.7139445063473537,-4.239555060139161
130,-0.06660237931367717,0.0005134825014343125,0.07234292708298991,-0.03644584491882616,-0.5444941375323288,0.0716984961196764,-0.03269054910879146,0.0056113448734382105,0.16868848784274387,0.045969578802563214,-0.0015099984850780147,-0.6007638082133698,-0.23153776921001004,-1.2067384665352519,-0.21813960951635405,0.6233355777402523,-2.263157809612829,-0.07050333482689335,-0.16402577403217333,0.4011827313822813,0.18407514023284474,0.043288322798229445,0.011669189208279886,-0.03554354305123912,-0.015044261382156142,-0.30003953311129317,-0.006134328450117928,0.034147160818080384,-0.466654211331211,2.9620824122291136,-2.054162344414748,0.6758744465911332,-4.722033221970969
131,-0.0913581065208504,0.004214190287076365,-0.009623403058529137,-0.05078548453085265,-0.5831653044339457,0.2181781332513539,0.007847163649389963,-0.04842764545689385,0.31792664616379357,0.08524922508907563,-0.03433179836084224,-0.3726278447915651,-0.30194106485976696,-1.233035983700919,-0.6212213579606839,0.6458659839103363,0.12229605190432827,-0.4527750678869653,-0.24982162336670313,0.17874499843931613,0.12199520152539375,0.07657953999846612,0.00450943042751468,-0.09832200326099312,-0.013987830695826398,-0.06929018145417232,-0.19249523828394216,0.027658226581087905,0.49593452145848443,-1.5395130326787974,-1.7627165449992654,-3.21608303665728,-2.64121838652108
132,-0.10458131420747273,0.004714190287076362,-0.0003251873419517011,-0.04768636836923649,-0.4725245450571619,0.30857221637840904,-0.05563903223602031,-0.0036586288649027286,0.402247436194184,0.06234237612408715,-0.02348920576824968,-0.4672966613903975,-0.2975355089288977,-1.5514649455759415,-0.5132930329813912,0.6029344315332452,0.14570367242605997,-0.4623767527991004,-0.24982162336670313,0.21437948790331676,0.11181866379053888,0.061334352866655686,0.00910631557397769,-0.19372223964615784,-0.018669850537553892,-0.12137427922583455,-0.03383825358030983,0.07092956953493358,-0.19032686372547314,-1.3222099163607512,-2.361824872362007,-1.4009346395441458,-2.8772306175370828
133,-0.10458131420747273,0.0042007077856420485,-0.002102846376580026,-0.06081823650110462,-0.377995809424978,0.36917669075608056,-0.06046424822491914,-0.03708256398687929,0.3351001627686849,0.049400207353744986,-0.02348920576824968,-0.45991570900944506,-0.2808670107603996,-1.2295848080376095,-0.9292435463971217,0.6784599480488931,0.19854303029041792,-0.5275042780516257,-0.2683352845688888,0.20275805098970928,0.13976569394439362,0.05377025030255317,0.021205634488146236,-0.12734159972050998,-0.0346000910436818,-0.4572552316067869,-0.024743015485071716,0.06746131556667961,-0.19774724757221213,-1.4012794060337876,-1.5986342319375062,-1.5435898707001532,-2.5784077636742206
134,-0.10458131420747273,0.0,0.029016052667685678,-0.09637509017374775,-0.49467070041573774,0.3536458858122323,-0.041212715331490235,0.06805492434178552,0.2849390802275672,0.04236161341458572,-0.009198024630303727,-0.5693400002647893,-0.29266357915821245,-1.0615689556709882,-0.7974647877016466,0.72504202079576,0.24718200182478933,1.0960709001575561,-0.2683352845688888,0.23154354039024885,0.13931038214361507,0.030179350679379446,0.025458662892490477,-0.058983591871099465,0.02486538568867135,-0.3368215779329372,-0.021019522384127617,0.0221279822333463,0.07253462610988277,-0.9157229359133948,0.4968278799105398,-0.7445704223063248,-2.604873413553233
