,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH,CHMIN
0,0.02178596889814117,0.010917390722758186,0.01833494840809477,0.09361191860426057,-0.38548685908154146,0.07431182257310257,0.2172002031500807,0.4561057529380053,0.02638408334860452,0.2885073180267208,0.11551687909729545,0.0818768624890321,-0.10462271538255088,0.2103467043542156,-0.27000533758577644,0.4572212365613612,1.5869720945466241,0.2147625664322303,-0.4577547812666612,0.8792285337961446,0.9783121387023322,0.04795349534403701,0.07760960243596937,0.054727754490815565,0.3827798455932454,-1.872381894583475,0.016431550956520918,0.029889168076843737,7.289950195781358,10.942063264186032,3.6632428772413146,30.510501996970433,23.867963787380123
1,2.1873968827814343,0.005219872961366125,0.024905141788213517,-0.0155014068666702,-0.6007053330363451,0.02500205772656128,0.11069280093256544,0.03749272760015106,0.02593453786668551,0.13362416215253725,0.04040223671154272,0.02023640130776833,-0.15006002004482005,-0.06709362587105655,-0.7824000101870572,-0.1773177869619962,0.6072819403355546,0.11590303465925895,-0.3523944206691096,0.3755136755217724,0.12622151483558935,0.026764154546478465,0.03243563761657667,-0.0029433875040050564,0.303731519130533,-1.3151961578332225,-0.0017265748715411737,0.014657217596397975,2.2646404646231746,1.1496622712698898,5.888475848415685,-1.0122368451927863,4.4856398418646855
2,2.1873968827814343,0.005219872961366125,0.024905141788213517,-0.0155014068666702,-0.6007053330363451,0.02500205772656128,0.11069280093256544,0.03749272760015106,0.02593453786668551,0.13362416215253725,0.04040223671154272,0.02023640130776833,-0.15006002004482005,-0.06709362587105655,-0.7824000101870572,-0.1773177869619962,0.6072819403355546,0.11590303465925895,-0.3523944206691096,0.3755136755217724,0.12622151483558935,0.026764154546478465,0.03243563761657667,-0.0029433875040050564,0.303731519130533,-1.3151961578332225,-0.0017265748715411737,0.014657217596397975,2.2646404646231746,1.1496622712698898,5.888475848415685,-1.0122368451927863,4.4856398418646855
3,2.1873968827814343,0.005219872961366125,0.024905141788213517,-0.0155014068666702,-0.6007053330363451,0.02500205772656128,0.11069280093256544,0.03749272760015106,0.02593453786668551,0.13362416215253725,0.04040223671154272,0.02023640130776833,-0.15006002004482005,-0.06709362587105655,-0.7824000101870572,-0.1773177869619962,0.6072819403355546,0.11590303465925895,-0.3523944206691096,0.3755136755217724,0.12622151483558935,0.026764154546478465,0.03243563761657667,-0.0029433875040050564,0.303731519130533,-1.3151961578332225,-0.0017265748715411737,0.014657217596397975,2.2646404646231746,1.1496622712698898,5.888475848415685,-1.0122368451927863,4.4856398418646855
4,1.3872628408963703,0.004982948246333246,0.01975595236990134,-0.02467693644156551,-0.7592426680193733,0.018039209483382418,0.11856393488814809,-0.04660855158587499,0.020542020580205083,0.13242027270374102,0.031007065987605158,0.03261761032803151,-0.2238139614171564,-0.09936765982461186,-0.8862049709017259,-0.2580960819872966,0.54905501043708,0.10472045274841381,-0.3895743694930231,0.19837020521167648,0.019198904052782715,0.03006772954212524,0.02988180603303944,-0.007383692673183109,0.1532790445288381,-1.2254337673135227,-0.0011891714938182577,0.01924776572824435,1.1973683377477236,0.7061021886665919,-3.1910285297889596,-1.6269930254323186,5.411388459397934
5,2.938762883017476,0.005103055895122168,0.029614997851022146,-0.015105965341597475,-0.6044145156256021,0.02426457781007595,0.11371846121577618,0.042819746256162014,0.025297324508137847,0.135886271174169,0.042104714919238534,0.020287630736008425,-0.18077076901648811,-0.06503484587160499,-0.7727397459311803,-0.17209870962473292,0.6046343761565348,0.10847391138061746,-0.35024456372509843,0.3120724470569133,0.13825919592045585,0.03626061436805404,0.0314001866532241,-0.0011840020889073957,0.33780087871413034,-1.4084139146796708,-0.001683342454863906,0.014183508127110323,0.8612866233964772,0.9493690431230715,5.642192076001256,-0.35366402064249924,4.475820243927003
6,2.048443351922474,0.003719602303877287,0.028632491611513346,-0.011082683419470642,-0.5497394085433343,0.028375152952328498,0.11485307922280175,0.15922413220611198,0.02590430551981952,0.14322550182255445,0.050097479697235166,0.02240563538282706,-0.15463055547761623,-0.0552961259795652,-0.6831739468410694,-0.16100739220814927,0.6797258048677105,0.11036898020584371,-0.31348834158083244,0.30921150668688274,0.11054770062259706,0.03485191753054247,0.031671083031958674,-0.00655795835806498,0.3648583786967741,-2.056083501952672,0.00013372273826869077,0.013649548449915835,0.9227163455610033,-0.13071960735282695,4.50635848314112,-0.552173634943327,8.32923732568858
7,2.048443351922474,0.003719602303877287,0.028632491611513346,-0.011082683419470642,-0.5497394085433343,0.028375152952328498,0.11485307922280175,0.15922413220611198,0.02590430551981952,0.14322550182255445,0.050097479697235166,0.02240563538282706,-0.15463055547761623,-0.0552961259795652,-0.6831739468410694,-0.16100739220814927,0.6797258048677105,0.11036898020584371,-0.31348834158083244,0.30921150668688274,0.11054770062259706,0.03485191753054247,0.031671083031958674,-0.00655795835806498,0.3648583786967741,-2.056083501952672,0.00013372273826869077,0.013649548449915835,0.9227163455610033,-0.13071960735282695,4.50635848314112,-0.552173634943327,8.32923732568858
8,-1.1260182343135983,0.0038611040588833337,0.02409173619904036,-0.010558631420075269,-0.4834410812161039,0.029315059751707877,0.10945934298491361,0.19386336121333336,0.025549339108863936,0.16626979325743557,0.05232375129470438,0.02303388258800185,-0.1399700235404415,-0.04940804947518028,-0.598017301178776,-0.15348791509631723,0.7279951621817541,0.11331765104552846,-0.2929174630322474,0.27939389408353055,0.16364831320363016,0.033820735560334936,0.03680532393732346,-0.008536986441001993,0.336517003411832,-2.9456494774677826,0.00020411521730709674,0.013311445004165607,0.16904839302671734,-0.8531891780787639,19.843417038000144,-2.833986787915167,8.354193057252111
9,-0.7492118789339578,0.006896435106898335,0.016685492728034833,-0.008138905954884533,-0.468069431381822,0.030129587957170145,0.10021248131317385,0.2792760220813257,0.017836286441608867,0.21043020277561233,0.0591298119417178,0.013297756804280025,-0.12034623646575594,-0.03997080700276896,-0.3754915392979464,-0.1287166720734079,0.801059583313247,0.10733078346752538,-0.20325082797676794,0.38243223187378583,0.4757458268962753,0.024258816033385554,0.04036064552351444,-0.007513824392749257,0.28355098847681204,-4.764167224459993,0.0009128429596906063,0.012982565042063033,-0.67349169323867,1.337662865022647,21.960608644447767,11.977953517521655,11.623874026656292
