,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH,CHMIN
4,1.0250170996745147,0.005805880948763518,0.03178392183540746,-0.02607242690228452,-0.6204325637785104,0.02665551608812726,0.1160090971767445,0.039920513186048674,0.031107074741265544,0.16274090502059346,0.043939145872158004,0.17035743985992413,-0.17896750160777877,-0.08926952837910364,-0.8051051861689874,-0.19850663072143726,0.6686084510366311,0.11768343812254636,0.017751239998935582,0.3039349232631119,0.10554394846149459,0.05402440109128259,0.042979907156290076,0.006697738202579535,0.2454050036440691,-1.477693437690014,-0.006150858315988819,0.018519050643490114,0.9149776373589276,0.24783932090993047,-3.26750316947136,-2.062632834184681,6.439290856133067
5,2.4284514020146513,0.005688417180280997,0.03351736876124542,-0.0156544706615131,-0.46518588461023086,0.034467037500279914,0.11572363446595416,0.14459106131702984,0.036629192475124216,0.14934578472353907,0.047817178783148,0.1346477444131169,-0.1518662589223342,-0.055211882165523016,-0.6747172192917026,-0.1376500992451245,0.7613733115524297,0.1374867033449827,0.0212213212670748,0.40203452755484964,0.1919077289995334,0.04052078804764069,0.044787923935608945,0.004480360896059601,0.4442084553124779,-1.7805291651263617,-0.004132194006549662,0.0157335483100076,0.3757797258613905,0.9078025552670517,5.607607561476245,-0.8152108727943151,4.978593086569591
6,1.8776705747636036,0.005061976208092051,0.03376697100649767,-0.013238578713700724,-0.3897308682801678,0.03797477191680682,0.12089884836105246,0.22676695711103248,0.04021617033832814,0.16282406730364382,0.05696141053136714,0.13378664445147204,-0.14296280969356573,-0.0534931440491285,-0.6029487109449142,-0.1306893610449719,0.8103634308987677,0.1370019788045828,0.0038425080124551716,0.2549107193654943,0.2770629947033261,0.040371017842453005,0.0455468172417408,0.004796142284916904,0.36416554662002865,-1.9969437246643575,-0.0003600689004961779,0.015882631786067757,-0.041300010014886715,-0.04477609098404301,4.834038123156678,-0.9381505492147285,8.754941987002217
7,1.8776705747636036,0.005061976208092051,0.03376697100649767,-0.013238578713700724,-0.3897308682801678,0.03797477191680682,0.12089884836105246,0.22676695711103248,0.04021617033832814,0.16282406730364382,0.05696141053136714,0.13378664445147204,-0.14296280969356573,-0.0534931440491285,-0.6029487109449142,-0.1306893610449719,0.8103634308987677,0.1370019788045828,0.0038425080124551716,0.2549107193654943,0.2770629947033261,0.040371017842453005,0.0455468172417408,0.004796142284916904,0.36416554662002865,-1.9969437246643575,-0.0003600689004961779,0.015882631786067757,-0.041300010014886715,-0.04477609098404301,4.834038123156678,-0.9381505492147285,8.754941987002217
8,-1.019806620627322,0.005071419498902872,0.03405311587525968,-0.012792412294994879,-0.3544544461148151,0.05448363074291753,0.12587758637718865,0.3050659749192937,0.04120596625969051,0.19030531330388042,0.07034384367394325,0.128479937043492,-0.11284417142743708,-0.0541204359252276,-0.5295864970436946,-0.12448945549363342,0.7464088154082419,0.1512091540615161,0.007488720396172944,0.22162394364064295,0.30124479838643253,0.04022474458353252,0.05058795808264866,0.007155057272415069,0.40383447300420106,-2.6264017566880726,-0.00028594323821254006,0.01704470399894441,-1.142593100226001,-0.6091175089569486,20.498445604986173,-2.217109041559893,8.847705001286402
9,-1.6681240035449005,0.008276568810288668,0.02468837816567864,-0.012208275311866808,-0.2607136741326648,0.04839291479561888,0.0954902076984966,0.6078534015441717,0.032324229277276795,0.19203143286505853,0.07910927850897657,0.11369663715153339,-0.02315644072443208,-0.04254854276705931,-0.3482897658441144,-0.09688680996758449,0.8489034556608033,0.11583762205450562,0.0005591910531223382,0.3440237647097505,0.4973430374888293,0.035573523496648794,0.05159001381021093,0.006395666089528595,0.4800798814022007,-3.7958745765983033,-0.00026049691189190686,0.014261270027337819,-2.8369090248125906,1.350333802337125,22.394698710383206,12.831553086738127,12.636213909752598
10,-0.11344481319438707,-0.020441218307141597,0.007023292392132646,-0.04334744297503906,-0.3119697062738495,-0.018807885062371823,0.06167413297135938,0.07705155080947751,0.0350978354756172,0.15779229948939152,0.01294788098593053,0.014930253122743483,-0.247195345514427,-0.25957209738792836,-0.5607258521468659,-0.27329148634870826,0.551392164371728,0.042509800655972825,0.006841553849781934,0.10553526943921845,0.05725891536453562,0.050025182698774776,0.01640935846574975,-0.04679469327154704,0.05928731268499571,-0.37120447813053414,-0.018806921099467095,0.036222762942008574,-2.672230254043519,-1.1406352815777774,-2.4272009679111304,-2.6267555866519006,-5.365317162617228
11,-0.11057835518984495,0.12683721442091406,0.007117397595669079,-0.03181224291837614,-0.26346121056421884,0.04094327601397699,0.061733243112355264,0.08430508538131647,0.049831290358486165,0.15895835101214184,0.04246120399074289,0.04318490010526925,-0.2403847491764198,-0.2716928311980135,-0.5543568450372096,-0.26813729783066803,0.6766514399511927,0.0480769556261966,0.005295681802657981,0.11513701120955364,0.08147758088902778,0.036392865849122394,0.03347896635190667,-0.01133898022781392,0.06746980131357307,-0.31153649841573006,-0.012489491077065212,0.03991043173960047,-2.880202364905943,0.1396990235552651,-1.875922382190147,-2.4050329543277864,-5.507757144014182
12,-0.15220132732905944,0.0022388185725938908,-0.7821509994197628,-0.0396426626747582,-0.5583202817835294,0.014279479505462518,0.09583968008955515,0.09935221515169086,0.014272464695272803,0.18024255657554014,0.041282310874199805,0.027397815909613415,-0.6479581401935114,-0.2729936619044492,-1.4806862900656141,-0.29490668596700764,0.5271057922495591,0.12211874031567968,-0.006256814018177427,0.3277832793397843,0.06724130796331576,0.06136152027445737,0.030945884942484344,-0.04082719845068616,0.04235141190690476,-0.6306759256027639,-0.03880670933361884,0.027087226153965548,-0.21743806995780648,-0.26429036577769804,-1.7649187874402938,0.3030040991659774,-3.987572310561467
13,-0.1700639795644209,0.002299581776226472,-0.6531576889405976,-0.04322749386261467,-0.500234255322694,0.013941665684375219,0.09877358780753738,0.03591493989336274,0.014545126965295306,0.1956465352008443,0.04087114327532502,0.020918514955080066,-0.5870565925279586,-0.2423941317585033,-1.3926374607976293,-0.3910853425478468,0.4436476426078295,0.09354038162944164,-0.05147790454678826,0.2431838436867905,0.09608190393361941,0.048643676499096504,0.03576474437962696,-0.03910312048509786,0.04652774682616529,-0.7573809439279587,-0.02035395337759934,0.022209683468706765,-0.49275823407126057,0.24347344175608804,-1.2765110051249644,0.035854273543692916,-3.890137953827264
