,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH,CHMIN
36,-0.1294939419236866,0.006307545792845116,0.005000723477253853,-0.07472801843488966,-0.5761296628293884,0.0468315241508797,0.15583753772169728,-0.8038136533640825,0.019789483099017853,0.2510374699550101,0.06205688972902499,0.5177051977431897,-0.36932463457898923,-0.6547445963170669,-1.0531574335813005,-0.4215140846587806,0.7183147368708758,0.10598844842958695,0.03200804761012821,0.13538925508913247,0.14933192862242223,0.07060532968874696,0.10573926962781116,-0.1637819188531658,0.07229907042803871,-0.24597339908394109,-0.004694189740783913,0.02374227795534957,1.2138960521834845,-1.539303504708733,-3.3913628981581536,-1.438670659222553,-5.130929819513236
37,-0.1294939419236866,0.006450148288388782,0.004196730533672818,-0.03366701047732999,-0.5728368512766144,0.033986519482345615,0.16999540178745617,-0.8491857574381987,-7.331428376982588e-05,0.3644884781601647,0.057918958694542236,-0.022294802256810207,-0.39266160350550194,-0.3919195878638133,-1.180762502261674,-0.5464035315070372,0.7079044968781641,0.11271659144178389,0.03467471427679489,0.1773975952577912,0.18007554349960328,0.0897644818976688,-0.00569621478441747,-0.229079810765474,0.03744650632547461,-0.2833388667141845,-0.020997595869802835,0.036983042430901066,0.5422155765562358,-1.6657397307541058,-1.875168820296795,-1.2464275426201388,-5.75620892770589
38,-0.14411298954273422,0.006450148288388782,-0.0022004176810110285,-0.04474487331109012,-0.44502003689338765,0.027557948053774168,0.13720591138177726,-0.9412165700902788,0.041375829586990605,0.2532845920755232,0.06227063754696118,0.002862544145808706,-0.693367541376156,-0.33865062584956557,-1.3087531992741555,-0.39918660096686376,0.7046634536138496,0.24495929121096777,-0.0759775741703853,0.2877505584296557,0.14048301234790686,0.05352385278106325,-0.0012627008963368097,-0.12021856399710658,0.03814836377358149,-0.3817206353972185,-0.041213591183468845,0.028771380154050025,0.13224449967025856,-0.6850645568467422,-1.51631551013639,-2.0674648534421154,-5.295802808799807
39,-0.10345211010505398,0.004980917519158013,0.009494163057386996,-0.03366701047732999,-0.5652496756318315,0.033986519482345615,-4.195617222884317,0.0026380102540046607,0.051266242392974185,0.22329759764238127,0.05429240715649586,-0.012605779115690349,-0.21747460048908213,-0.27657870090416503,-1.1265902963038033,-0.6454203438564232,0.6884435859727195,0.09472767184078411,0.04123861959362121,0.1655303906524077,0.1207324516308117,0.060616535713477034,0.01003691885582442,-0.031734844951448876,0.04376565052425441,-0.34725611637669734,-0.016884495229222325,0.01745826594039145,-0.35656609940347617,-1.1045140358558463,-1.687888068268583,-1.69566584753522,-1.709415660968441
40,-0.10345211010505398,0.004980917519158013,0.01059505491914843,-0.05909715250057862,-0.5298205127404592,0.033986519482345615,-4.028792908310001,0.003254139472893918,0.06192826412946401,0.23270273590112964,0.0691336573050923,-0.012605779115690349,-0.2427564886087313,-0.39843088842645613,-1.0871306713444613,-0.5398130540873688,0.6521442854966947,0.11260216835321171,0.05910517811523557,0.19822995800555454,0.04898580339096926,0.03844529388341165,0.01003691885582442,-0.10008336047101705,0.007092648574936665,-0.37100899721015773,-0.028405336456960112,0.02197017070229619,-0.6877134867462924,-1.0634077148861005,-1.7583691671695842,-1.4353794624689513,-1.8896682502537592
41,-0.1398884977914417,0.004980917519158013,0.013011129912089005,-0.05398518338860952,-0.4979270108711582,0.033986519482345615,-3.9751208229488513,-0.020465918971204068,-0.007494449267869655,0.23016945741332986,0.05721535731462678,-0.0014299141945529196,-0.3908534557043387,-0.20509979008437773,-1.3602193194093097,-0.4667006789041162,0.6491489752137136,0.23081976725047806,-0.07504493844295905,0.20141680482798022,0.06021763643860505,0.027627872209518185,0.0505106428062925,-0.01249156827628369,-0.004349399682322186,-0.4668431052170184,-0.05012985591435898,0.02067517509211181,-0.49956141491586176,-0.7658768181453627,-0.6999415305332468,-1.886816807049717,-2.3967099739901205
42,-0.1398884977914417,0.004980917519158013,0.013011129912089005,-0.05398518338860952,-0.4979270108711582,0.033986519482345615,-3.9751208229488513,-0.020465918971204068,-0.007494449267869655,0.23016945741332986,0.05721535731462678,-0.0014299141945529196,-0.3908534557043387,-0.20509979008437773,-1.3602193194093097,-0.4667006789041162,0.6491489752137136,0.23081976725047806,-0.07504493844295905,0.20141680482798022,0.06021763643860505,0.027627872209518185,0.0505106428062925,-0.01249156827628369,-0.004349399682322186,-0.4668431052170184,-0.05012985591435898,0.02067517509211181,-0.49956141491586176,-0.7658768181453627,-0.6999415305332468,-1.886816807049717,-2.3967099739901205
43,-0.1398884977914417,0.004980917519158013,0.013011129912089005,-0.05398518338860952,-0.4979270108711582,0.033986519482345615,-3.9751208229488513,-0.020465918971204068,-0.007494449267869655,0.23016945741332986,0.05721535731462678,-0.0014299141945529196,-0.3908534557043387,-0.20509979008437773,-1.3602193194093097,-0.4667006789041162,0.6491489752137136,0.23081976725047806,-0.07504493844295905,0.20141680482798022,0.06021763643860505,0.027627872209518185,0.0505106428062925,-0.01249156827628369,-0.004349399682322186,-0.4668431052170184,-0.05012985591435898,0.02067517509211181,-0.49956141491586176,-0.7658768181453627,-0.6999415305332468,-1.886816807049717,-2.3967099739901205
44,-0.1469476456273903,0.004980917519158013,0.002448853078927808,-0.046025103383902255,-0.568560422831771,0.04475575025157639,0.39453613352432215,0.018812872625481654,-1.3900613335767509,0.28552181625034484,0.06583237525381025,-0.017815225349098046,-0.28512297794621233,-0.47988277905840176,-1.0895319936561483,-0.6489663337256323,0.8001563000453371,0.13913144655617915,-0.023341438741062658,0.17662768620189048,0.15342457132990783,0.042689825235929166,0.058811064471905525,-0.05680901484760017,0.05092730046319122,-0.28933714419145035,-0.04715721813938162,0.02197017070229619,1.4403638641459948,-1.1408222139587048,-1.4707230026800955,-0.8914894057626951,-1.7741393209742151
45,-0.1294939419236866,0.004980917519158013,0.0017677385278442258,-0.046025103383902255,-0.5879609956631942,0.04475575025157639,0.39141090848559973,0.018812872625481654,-1.3361724446878616,0.27878973934585427,0.06583237525381025,-0.021412926498523315,-0.2574696520897141,-0.41291773007230015,-1.017351397993277,-0.752777295804089,0.7956170843590629,0.1413015068880041,0.04015814038351645,0.2035541456433399,0.15028820769354428,0.042689825235929166,0.058811064471905525,-0.07472568151426687,0.05092730046319122,-0.28933714419145035,-0.05237699835916185,0.02197017070229619,1.3487849635663496,-1.1799847833427501,-1.6997745568191032,-0.9748151633384525,-1.6135985225289864
