,crim,zn,chas,nox,rm,age,dis,rad,tax,ptratio,b
10,-0.15237493847320344,0.29809205541407535,0.01262237764954285,0.7387045662073457,-1.103396145071571,3.9659380530495056,0.5095136214149932,-0.019131962257297148,-0.06740846580613007,0.22780293535616003,-0.07235537811581207
11,-0.5500206821695703,0.16357618044394942,-0.003863515700180363,0.27129976114146437,1.729292377347745,-0.31503804832188514,0.02863178397385543,-0.027185591898228015,-0.10977522404114043,0.05588543302627005,-0.3716957544347051
12,-0.34335707039496044,0.19367666066758238,-0.004369527357722752,0.6164326878665203,2.369749028446947,-1.7504563391173495,-0.07475505628785553,-0.013464870836501273,-0.09718261340657824,0.22742947186296592,-0.031795652075463914
13,-0.8052116436465129,0.021777065058084834,-0.011338361065523737,-0.09164196605704489,1.2479630257413583,-2.244361609490336,-0.57205238297995,-0.044738740652661445,-0.30890923246352425,-0.14721032236722245,-0.46706911270908175
14,-0.8290752998650821,0.03522794085560321,-0.010320651509917244,0.0153312492095616,0.627848275856427,0.3528265748209195,-0.6103598031103027,-0.04664406385330031,-0.22065573818213435,0.08807687330326137,-0.5129486381574592
15,-0.8152623545962007,0.018965860532510755,-0.012755504317017267,-0.102991204271348,1.5498737440982915,-2.3347131038734275,-0.5569815589914185,-0.044604685263225155,-0.3337889133276511,-0.21349990962245713,-0.44013565100045426
16,-0.666243321696567,0.049792311926982025,0.00036786969464171746,0.046172882866343176,1.1904486428148773,-3.4658578598556438,-0.5376611049044638,-0.05722386436452537,-0.2858047232467993,-0.1917302926439077,-0.3526538212233566
17,-0.30250597946687585,0.029256231585315647,-0.012760422639231092,0.24373725355809825,1.805367523535904,0.3886386879545695,-0.1207654606494531,-0.0030309426627380693,-0.17374974132010026,0.19657885856018087,-0.23635928908808468
18,-0.5488936461117854,0.05270444234720954,-0.0029342960414250607,-0.29550214659402496,4.154341687919302,-2.5922948543491464,-0.19169579378908308,-0.03004568457912246,-0.247724299118496,-0.005828984262030849,1.3126802939461757
19,-0.5680127484954134,0.03148340002115437,-0.013883184217536895,-0.07107434674140087,2.069746414997192,-1.7714280462248313,-0.24537342641381193,-0.004080776261884165,-0.2588723309670994,-0.015201389377105308,-0.26709684695167374
20,-0.1695602333899812,0.025766597136976713,-0.002978174095326652,0.6377806391354915,4.209100646790769,3.947274526260114,-0.3718652889525201,0.058691735629435304,0.03385622393988947,0.17074223608788192,-0.138402189175123
21,-0.5347601559656312,0.04341080453138477,-0.020900624344216384,0.05401602431135627,1.3639397947299432,1.6777442753923728,-0.32782488332291987,-0.011690956205282207,-0.14586310653881052,0.1865549455244414,-0.4653193987450546
22,-0.04130554414955761,0.05248709039989096,-0.005563372204098264,0.38246074720599044,1.5596909982566305,3.098095490831146,-0.1873038416561007,0.011169026247714748,-0.006012805271338427,0.34370574893064626,-0.13501681922332312
23,-0.16898849098109656,0.04710955577906913,0.006138274689963979,0.32559861359078285,2.515629188685015,3.738393197540203,-0.2774525137648285,0.015565391983826974,-0.00860249398886443,0.26507532153778657,-0.21085932570422528
24,-0.39173693482395766,0.030092662257404222,0.0039054100862212365,0.25512431340894653,1.6265619157514515,3.476908473293475,-0.5000841875983254,0.023050882627570633,-0.07858903231219987,0.18480047231574037,-0.3400272556387136
25,-0.42858311308636843,0.029935167911756995,-0.009588990125880315,0.15074932312902325,3.090102807479923,0.9352759607982783,-0.2585841646169829,-0.03012525831411717,-0.14379991512303017,0.28269560667108096,0.9735292946439238
26,-0.6097405134500884,0.04853631972810803,-0.010619935217082061,0.11895984410715824,2.2354556951782905,1.6865596270575198,-0.47813992629584573,-0.003697496017787164,-0.14594016842617263,0.13109143142511098,-0.3480581587216029
27,-0.3835438270526187,0.027731225044392255,-0.007501834899365793,0.15257697973974715,1.376382750896124,1.6204654169183768,-0.19365015340540712,-0.021337758431809795,-0.15496193015063617,0.28154329024592106,1.0844025604628593
28,-0.6174119499000935,0.02270123077058705,0.01589902154729344,0.43772562711911517,-1.8717009416181272,2.903295366901777,-0.41167099421187076,-0.038434778160602555,-0.19862939664148646,0.30145757353911606,-0.2938240399781151
29,-0.35880848851308406,0.046562887070476885,0.024934363998345855,0.36962524704533944,-2.44142954304928,1.3321186034899553,-0.08975217449595917,0.023424242815895835,-0.24358929674659313,0.44096041784439804,-0.17553954009185865
30,0.11370844178328753,0.025355915595773142,0.01569448837426899,0.4380929820445022,2.943619515478454,3.812060480809848,-0.18348519838217434,0.043990770548347935,0.0441168767404543,0.3249109981208893,0.4208414482539761
31,-0.48999544246321797,0.03795238276446072,0.0022081166366685594,0.2545565012285577,0.9619706456524659,2.967350510870271,-0.554792337700342,0.009197505200260251,-0.10975702552425377,0.21420829589513304,-0.5307924331924025
32,0.6909323636030937,0.05824361593646512,-0.0030824782615598034,0.639414792481633,3.227664151260956,1.7035119017501914,0.47400869407072566,0.10586384967823977,0.09105204681632373,0.6587845991046218,3.0550131829269147
33,-0.12573135936663843,0.02188340601133412,0.008686606201754224,0.3263954814787304,2.6649454185932413,3.428646146936964,-0.4402678838780151,0.041938319390647336,0.018880082965042337,0.2592602463744039,0.21887025466017493
34,0.10113590403593993,0.03574459348641252,0.002660421315432088,0.42710130076371766,1.690679081069084,3.206512869113436,-0.12472318327101188,0.04651096290946542,-0.014303650075645762,0.39227881103304096,1.4163096089877492
35,-1.0516740204700792,0.03613872217216655,-0.0276807708152366,-0.9660922544703067,1.7716710213466662,-1.3548415965783882,-0.2765123185922612,-0.05769274268903502,-0.35867320136836867,0.005689295075804381,-0.40852541424337185
36,-0.5609312778517669,0.03563499118309359,-0.028242335740374724,-0.8359964912854962,2.3922144486718158,-1.219559190845341,-0.31346997138763716,-0.07866556757382406,-0.28602876543897937,0.021568364740255065,-0.056317485104144416
37,-1.0410576941490346,0.04176543940612219,-0.027236118387866905,-0.9518781600284019,2.1005278795445306,-2.0339040413195737,-0.3176315979539993,-0.0742217877250892,-0.35973501765725036,0.00728338984293641,-0.3299055722047859
38,-0.12169373116987896,0.0971426258709568,-0.02011229851311252,-0.917947420347692,1.9755110855586475,-2.6297269578223483,-0.21873093001842508,-0.02953915481543238,-0.30260090313411675,0.04324014808668262,-0.221135744327676
39,-1.020704916253691,-0.32925915098136627,0.007826098560960199,-1.135695613295113,-1.9623520602619382,-2.4496270938597022,-0.32672443609741114,-0.07690487703724071,-0.5282928034126579,-0.03846963633514873,-0.21758879165908987
40,-1.112385680373073,-0.2528916977065444,0.004150598443348297,-1.248381182549803,-3.5833913788954894,-2.2957778015935717,-0.38276411949432443,-0.08613655955508663,-0.5686970349459498,-0.13198081690178726,-0.2705376070601154
41,-0.6655607010974985,0.10757519222654491,0.001970095980314427,-1.1527389866534488,-2.638617408440473,-2.3343847430815545,-0.21392681291707447,-0.025051590752559486,-0.46466483559570976,-0.0304597381273896,-0.10393375217355742
42,-0.6706230448402996,0.058911692700452684,-0.00936201990685726,-1.1784300847720517,0.4043766978996877,-3.556239451363009,-0.4349563393488418,0.01686403355690744,-0.337243047666659,0.013972793406355977,-0.23436451029810035
43,-0.566341515065574,0.09823185212688071,-0.007510910394047518,-1.0906146427355563,0.2611628058235999,-3.143212680112363,-0.37884171982002024,0.014944752328763149,-0.3166097055333828,0.012154678988895707,-0.2768561962396153
44,-0.5608143354927798,0.08228761487225668,-0.026367881053510636,-0.9023402709946527,1.624483132459809,-1.973488071546349,-0.24608754217971457,0.03982762732895377,-0.2859567330056284,0.0851133059443603,-0.12155012696518153
45,-0.22369484533429837,0.08291244995561609,-0.014342380428723212,-0.7898145625179099,3.2947438822166712,-2.8333687690953475,-0.3878787191844792,0.04956751634165401,-0.24538692467136458,0.03684357238246678,-0.2429745002967257
46,0.26153695761179685,0.12198418383237652,-0.01576356897123829,-0.6084189434682115,3.6867625841353657,-2.4073555154146633,-0.31500428109162565,0.108228770267442,-0.1560226938204639,0.07935200332145531,-0.2147927770346584
47,0.1536038495092498,0.06606346901792193,-0.010398302889088006,-0.2889965550678267,2.2838078080584454,1.9245077955653591,-0.037194839276623474,0.17748677888739986,-0.06460809601594929,0.2317387877407527,-0.20580397616206345
48,0.6442891011712408,0.07166182655571131,0.09185277789591623,-0.08106766937800279,7.785028086229024,4.145009316248139,0.5614569270118409,0.13414242597240206,0.20605493338168138,0.36702650786816127,0.09135248641143358
49,0.3061629325925219,0.0899324971230922,-0.01366675347078901,-0.49316650686525343,4.503217286110727,-1.7242613995238785,0.015696996501734083,0.08225302880455979,-0.15897591392871885,0.0925749614540099,-0.19056040943041785
50,-0.5556791894816275,0.047589129836248925,-0.015259795689962512,-0.6096153530222121,2.273953986219098,-1.3087815209341847,-0.07618235765248788,-0.0015017661992058648,-0.2447887111284882,0.09671563856349859,-0.09084334114308357
51,-1.1423470915310576,-0.021293063587488385,-0.01500538994857933,-0.7237740994928358,1.226824107741607,-1.3315407694824797,-0.17318001290248028,-0.025628913025762323,-0.337105378608404,4.7212898740391903e-05,-0.24788988269368115
52,-0.878966980424672,0.012592388085084113,0.005774477599514265,-1.0544850695438526,-1.4782731290864533,-2.3433964360356354,-0.23066608484838985,-0.03130208488178729,-0.422840832138114,-0.023799844089387946,-0.2356296852686986
53,-0.9776387099916926,-0.03976442800386504,-0.006096478119646785,-0.9005360088863951,1.7192477161155861,-2.967659901982178,-0.22290788005335302,-0.022105410687946737,-0.26290213499115966,0.0434426274947932,-0.26687267152658123
54,-0.6797382111785298,-0.01538034973882254,0.0035208172778945154,-0.5645273264274916,2.4348753594778207,-1.0962597860736147,-0.2643152831622667,0.10375034618403745,0.9716200226858326,0.10238945249448315,-0.22512832217175308
55,-0.9360024479509553,-0.13484032644069655,0.005600953828142689,-1.0622991253449834,-3.325660620628912,-2.024742807056254,-0.11829156315167443,-0.05461219437583332,-0.3991803219907793,-0.001875017401450303,-0.1374898101190178
56,-0.9962850626599515,-0.2789195088425069,0.004191332578578778,-1.189715513416193,-1.0756669413403421,-2.2829486286994194,-0.2538288489161512,-4.640656065691594e-05,-0.35866179840751944,-0.01749411515331213,-0.263317789214937
57,-1.054699702386786,-0.3222162192358139,0.0036035545351030445,-1.0693360358397883,-2.880810324829809,-1.653419413865071,-0.11960977674608737,-0.13078683895161072,-0.5564927837458111,-0.13928170964781078,-0.1396440299189114
58,-0.48228163591795914,-0.07964410365819864,-0.009051880591930076,-1.0679463057749168,0.6611344115288509,-3.243522151095212,-0.3884842310613335,0.09107452604442418,-0.353532424800959,-0.04025782418639581,-0.21768166111875256
59,-0.6417230894205657,-0.04803080324788976,-0.013851368600070585,-0.8728817832627859,1.6446320350737347,-1.7028965941172771,-0.3163794989603698,0.024344194873797024,-0.3705764426177922,-0.04054453675536854,-0.33798539359783353
60,-0.197540825612602,-0.0004897745519938311,-0.006864352509232622,-0.5648956374960128,2.986207189193155,-1.1834759427253017,-0.14564926830713978,0.01073355623326226,-0.2137514169268633,0.024023853904043324,-0.22609066183370152
61,-0.319833348226567,0.017148751534940217,-0.0035677608133361923,-0.5830152904826779,1.6475505737591947,3.4676859719428417,-0.17680904111562593,0.11027560987940603,-0.2573897448171649,0.10693779060355424,-0.1931767928969489
62,-0.7138703581700558,0.013209659612116433,-0.0009141023177279884,-0.9779568330247717,-1.568556438721646,-1.2390714148839164,-0.2353253596199509,0.13245572197423455,-0.42507791050542165,-0.0702183145193574,-0.4644679304559215
63,-0.5444550484920585,0.0889370852023272,-0.0016132752934332154,-0.8415116141562008,-2.0327641561612024,-1.0030405495608294,-0.07556846398868604,0.29027028163393837,-0.26178510053732623,0.13605652433851462,-0.12231896361745657
64,-0.958197723600504,0.12686740150605746,0.00011338988643666694,-0.7403027469930117,-3.114700161555469,-0.4979307679047962,0.03536694841433672,-0.0020642241957837307,-0.3206912614526369,0.13102955032988714,-0.06808368506692096
65,-1.0237207428062234,-0.3296279938499421,4.275873803187842e-05,-1.1629299858592905,-0.8383814402977657,-2.743897586701926,-0.2788049892497321,-0.04082857245597598,-0.4175854812262394,-0.047349748948301365,-0.26850949797505874
66,-0.9594200770793299,-0.22919251005899965,-0.004270413141108398,-0.845174663821648,2.953065410394562,-2.734719529353937,-0.1792392676527317,-0.033993521113539135,-0.27423148171517864,0.07291560916592986,-0.17353283625643037
67,-0.9835007281014468,0.08445952290251023,-0.009973837097511038,-1.1689892075636428,1.8799840426357886,-3.194957859559654,-0.32463389186264313,-0.021029372246250486,-0.3102315578507487,0.009049604412219001,-0.2354699963010484
68,-0.27149016350009914,0.16490803151456643,-0.00777752233061634,-0.9376550796588211,4.022927191416261,-2.641241285883974,-0.13446278367123474,0.004927984665025683,-0.23189611349753397,0.03856652518096676,-0.18920006486695382
69,-0.5765230122497415,0.09247035929062751,-0.010573080104222856,-1.1274085919620838,2.0107705920772543,-2.9632760857894986,-0.31639031866170253,-0.02347242879804402,-0.27961624080095665,0.03040476452096821,-0.2551792381550407
70,-0.7743066041247348,0.09828356078926541,3.901730402189842e-05,-1.1652237886676748,-0.9592813720671471,-2.5127195426998816,-0.2859618566200566,0.01348504264854661,-0.36542773077540613,0.017385726514716805,-0.07286573293406441
71,-0.3586475694253483,0.13275848269132,-0.010840960827463378,-1.0166864319215878,1.8612959935062698,-2.9039549793197725,-0.43575067582613947,-0.003404017012669843,-0.29356945325739503,0.04526058894970714,-0.11645425818935212
72,-1.0242124699073714,0.0505500425651886,-0.014684015120256598,-1.2906273327866633,0.781394588252399,-3.456247769891235,-0.47994326867403203,-0.011672718189757451,-0.3573278504356447,-0.01892643118544008,-0.3236960552596362
73,-0.19285103687821034,0.11469976993232868,-0.008056756162400244,-1.0681413473197376,-0.19754937744088663,-2.5994673789703895,-0.3009650415873008,0.005026667656803437,-0.38108507573508266,0.017380817096039586,-0.1570845212235918
74,-0.9032128282619347,0.11197069286848063,-0.00930240614351253,-1.189239087730936,-0.4826461150236811,-2.631498967576382,-0.24946168092182222,-0.025134912500811436,-0.3076290913662136,0.026887627141834257,-0.23312651111741275
75,-0.6530533071757592,0.1263145631488697,-0.012597915039998586,-0.950949228828925,-0.3354154247514053,-1.119993316676136,-0.36369101467843085,-0.03759367636068497,-0.23589890895853607,0.025849163213189058,-0.09646421452460252
76,-0.5725098134030504,0.08838372414586355,-0.015801031658455117,-0.8743466270874274,0.0681108045121537,-0.23534135417114632,-0.17574916786024547,-0.016800076946168915,-0.19268712204616628,0.05685228144699911,0.12729510243522682
77,-0.769145050424297,0.08008617484841363,-0.020925391302973415,-0.8410150566156247,1.304114798718087,-1.4749073131506547,-0.2697959180129573,-0.017579926379950993,-0.16654538617781986,0.06003136056811839,-0.05111157270276171
78,-0.7182880728743224,0.08993109032829648,-0.01310438993445229,-0.7464375646686653,1.0098890305877906,-0.6487612566941148,-0.32285748164295847,0.009925486937106173,-0.10606707370629091,0.0742461795697691,0.05173077146541854
79,-1.0017587924670284,0.06903404177107365,-0.01697803956571352,-0.9495521755108223,2.0375125713315616,-2.2067891835016487,-0.41970485588040973,-0.05762299521032637,-0.2632644866269628,0.08439244909325085,-0.25176181406537707
80,-0.9528830285216117,0.015868446547943088,0.005201799945458132,-1.0376478700882639,-2.1753513791392596,-2.0358010757912757,-0.2690454423899488,-0.05596342853456725,-0.3548498205394978,0.013600814984365106,-0.2865222971057614
81,-0.9748481287896116,0.04458871997802278,0.004624141730046443,-0.9559175525554253,-1.9754340946648432,-0.773083420051523,-0.2438584645849757,-0.07792471130485439,-0.38138614561078726,-0.02670268033105697,-0.1975509444474003
82,-0.9571201130802975,-0.012659621757260412,0.004911184154360478,-1.0452748639397493,-0.6890465323812589,-2.287746699372636,-0.3118964133327352,-0.03537487610452297,-0.40773285487357286,0.02409652709853477,-0.2893490170432557
83,-1.070737007672357,-0.07606760121994634,-0.007833623018730312,-1.0444604663188568,0.7053389395951081,-1.6769577199872183,-0.31474049651803176,-0.02548372743484903,-0.3833989990064239,-0.022249490862188158,-0.18930308818891575
84,-0.7536711523690288,0.1166385773647015,-0.001517117797734566,-0.8363255418409781,-0.70462075234316,-0.9782952557013153,-0.27485961957984945,0.011424523747244906,-0.3189720097813489,0.09883647543204419,-0.23693140776297592
85,-0.9159461763982363,0.07437171743914477,-0.004510583467783415,-1.006964036642903,-2.119526193915807,-0.8298840278080606,-0.29044362856786965,-0.08940417239111566,-0.4395714115828923,0.03404647577956155,-0.1510612430764256
86,-0.7552977082683509,0.09412291745769945,-0.02128786860876499,-0.6175359551915397,2.1317528221796604,-1.1786821301598147,-0.2288352765485971,0.11014412409034732,-0.28047649233116484,0.13638138885566659,-0.1587791021075465
87,-1.0355456509338536,0.044775310962556714,-0.026836644557845304,-0.8139424830051991,1.1013566258039582,-1.458215376828325,-0.3081953782338526,0.024162043279264123,-0.41037383289724577,0.0886464298687418,-0.33812432409061055
88,-1.1292306348425325,-0.006577982339552549,-0.016137635662185863,-1.0110559552417133,-4.2961722398619795,1.0313377253861664,-0.32710379916577237,-0.03789972262121792,-0.3873411766974795,-0.0993674166933834,-0.2699444428927671
89,-0.8738246820286509,0.008711077041796604,-0.008752473071592973,-0.9586304374527052,-3.523615037132133,-0.6881088565090511,-0.28708117644323383,-0.027794133884131943,-0.3670586927093303,-0.049901470265447966,-0.18403739817792558
90,-0.8520977144919988,0.09136035925009328,-0.006107983199074616,-0.9067839009068178,-1.0071558151507247,-0.7560450598221226,-0.22354094547468484,-0.019140460286682284,-0.34002302403705936,-0.0037806315240026126,-0.09577810498934529
91,-0.9707872225777885,0.0820752280337076,-0.006771325205588289,-0.9266368828184595,-1.019832687131422,-0.6320088728306816,-0.26465501912043526,-0.018510702358341315,-0.37075286385088757,-0.02616562465724709,-0.17934730811527633
92,-0.9148018765601285,0.07436700571189024,-0.0014404790630600627,-0.8467662066821643,-1.1170307885947084,-0.9954194976997053,-0.2548574992683354,-0.06755502756391303,-0.3458447778232269,0.0492519960972107,-0.1659961291862674
93,-1.07992323536488,-0.09986624016797209,-0.006307550041501838,-1.0205727692535,0.32626296265531846,-2.878114883371091,-0.2434746128911474,-0.023299717210054683,-0.3792512697487437,-0.012728071733466347,-0.30561789350537055
94,-0.9128081488621194,0.05093475735006175,-0.011695912503172463,-0.7356233071779475,0.24845111330022612,-0.3921378594589465,-0.14112888232823256,-0.012789284184276776,-0.3409071689483959,0.059547512308081474,-0.36243610012768396
95,-0.6847800871665364,0.047940114335225256,-0.010467275487515226,-1.0415675812633374,-2.353318283685763,-0.8588974055919589,-0.298990606161351,-0.09415342377117598,-0.35773223259909787,-0.05309075257215007,0.12426425333127794
96,-0.5285430641652219,0.06094350729055313,-0.027663985990590705,-0.6927869059870055,1.4645994296154452,-0.8252808743566221,-0.12466451972794795,-0.010837946445791476,-0.2905625699586596,0.05775447539614779,-0.1423508263027237
97,-0.6792022287806988,-0.0035332041937010737,-0.007692934292814557,-0.9778185795179323,-5.057478401213906,-0.6193868204961929,-0.2845562676121717,0.010723990716551085,-0.3992290184772394,-0.03606837466885929,-0.14645144209546282
98,-0.8967846829971297,0.020617678067974588,-0.007531387629560625,-1.0683012013136077,-4.505935217302599,-1.3701557413060432,-0.27232339829400154,0.03360630963438422,-0.4161531119189159,-0.07519767073966875,-0.18003485683325235
99,-0.8699277176481628,-0.0074589247624874035,-0.0078584111079951,-0.9279694095497828,-3.853035494505397,-0.6807679452194721,-0.24398985978063004,0.0017997494166733176,-0.3714094021418018,-0.00047474404983906715,-0.16680112128352223
100,-0.7006455972721155,0.07176571687496906,0.014199974551307792,0.17613939399763504,-2.2868128203372144,-0.330449463194389,-0.16575087056857624,-0.027617076920634274,-0.23704603668573185,0.23399713629645996,-0.15327363737408808
101,-0.8154892998009499,0.06374043798839911,0.015403541611838817,0.02946458261561345,-2.926862591645492,-0.6417073856197002,-0.1944147198181959,-0.04423610662685403,-0.23986288906373948,0.17298062558958216,-0.16520947586288343
102,-0.7514215890658623,0.03549248748184412,0.005238719654788175,0.009972981144106987,-1.5534127245582365,0.5030619903387541,-0.40091378240816716,-0.14101958714064836,-0.4752680699759817,0.30420882156285045,1.3360674723341321
103,-0.4597652965901092,0.04403573391447599,-0.012813664745362748,0.11180822830599664,1.1186053087476773,1.062446016491715,-0.43478949949747003,-0.05358819167031287,-0.1786568410990141,0.1228380181208074,-0.3098130926108225
104,-0.8208988415314439,0.044137533399281594,-0.015207862966168176,0.13729116248561357,0.540085947881231,1.2324454441505244,-0.45423151497619907,-0.03431253664000188,-0.304755684447304,0.17819657719868434,-0.3894435051866265
105,-0.5857551170834427,0.03127048695317612,0.008938053159269498,0.29589116563144574,1.9620175954865857,3.1810707551965436,-0.23394933071962518,-0.06345050504252983,-0.28248711381443065,0.2510806283432221,-0.30671989874261246
106,-0.3419822892981875,0.03439677186517474,0.009980443136043425,0.25887991413562506,2.313506341762731,2.619882679330925,-0.13081587659647323,-0.01692574156590384,-0.25774797750484507,0.34407967778566245,-0.13954722368317352
107,-0.6832088145671547,0.047154240989124,0.0013216981172426022,0.1353085208302479,1.0782432719542843,0.9837697007496234,-0.11310071522628053,-0.04131067374178543,-0.2627797299714681,0.18645079140807094,-0.1414415711743287
108,-0.8768211910911428,0.03894621957212131,0.008191703182478553,0.42905263801628163,-1.5711392286184238,3.100904462722964,-0.46198861097567767,-0.06215407204591795,-0.3304426750339982,0.2752797924320357,-0.19752231879310642
109,-0.4472918154772363,0.047894938450961065,-0.008138970143125975,0.21423960306369236,0.4390697264342449,2.146380930228363,-0.36593958493020123,-0.0269142677760039,-0.24597149344495103,0.3686669422814473,-0.12198928931960352
110,-0.45413684661831416,0.06405502007497246,-0.004102764784431738,0.20392893345709398,1.1020157683512066,-1.1177132856693535,-0.11486022266852482,0.015707546323180412,-0.016631381284292104,0.1325575885621992,-0.12841363637617942
111,-0.8511767553456808,0.05346014348799466,0.016100037242305475,0.40186868639317425,-2.2363408308183605,-0.08444887152320867,-0.19220808439951384,0.14027156985164166,0.02290197990031185,-0.08524296151017144,-0.1601781939108908
112,-0.5853710422346761,0.03485523538208056,0.009067289027077185,0.3829957357612219,1.8997684648199678,2.507518487414641,-0.3150323241165803,0.015695263215034522,-0.08923978414448651,-0.029351522544954472,-0.23969908321174357
113,-0.25619909574185934,0.03681352581173891,1.7822032137707507e-05,0.36600091191988,1.4564696952375373,3.308513719218482,-0.4708480845792867,0.039759281049579695,-0.06570929221800499,0.12758119459866313,-0.018492957961302476
114,-0.7836849954813409,0.03413904942364922,0.0019269693416798072,0.1994691697895443,-0.5287739530678719,-0.04348573274750843,-0.19708336928866282,0.04237958166083541,-0.1918944205544984,-0.18311230735142675,-0.19647327235681344
115,-0.36466773532654245,0.03964589336784203,-0.0026704939288712463,0.17599076723812065,2.027573851135589,0.9178320818209066,-0.3726906830110542,0.0001935859922633324,-0.17849814778522408,-0.1004903058481033,0.7009879057126525
116,-0.4527172688406737,0.05346875569871295,-0.0041034713282957205,0.31361470538596853,0.7982503066776112,-0.8162472937272465,-0.2207017790659292,0.07685995050132101,0.027286217953485813,-0.026096498233652326,-0.2396069056537165
117,-0.7003703807120161,0.02222775298447003,-0.011589581676272252,0.03003098431713213,1.1258663090025989,-0.6202603033613965,-0.486401381821693,-0.01706016599314285,-0.09823825670745506,-0.12489317206081417,-0.5009050846038312
118,-0.3001580615315664,0.034469772520435815,-0.0013946291011935486,0.1535161180261802,2.1189869833226513,-0.6359996559336459,-0.23477784697353662,0.004952272803616407,-0.07674063286884956,-0.023981985749334613,0.896034384852837
119,-0.2820994608419028,0.05288032769694983,-0.004857437148987213,0.2610490052030521,2.28215712722005,-1.202931593486377,-0.29348343452514514,0.026543137293272588,-0.025943116816110504,0.04377709383646139,-0.1835849290636558
120,-0.9250219553411393,0.04209298800085169,-0.0011577289957224015,0.9110282757977862,2.102435883110381,-1.1477956792933708,-0.06593808275827542,0.07385310418023659,-0.10557303326933426,0.0987797531667363,-0.006096805230569366
121,-1.1593022862826714,0.04610981371026724,0.001666193925923853,0.8413204692315038,1.5763245564836794,0.1931849857048603,-0.11750821584461255,0.026410853273286045,-0.1528615550158197,0.13208774877589233,-0.09132584459471872
122,-0.6805391530975123,0.04595503329317255,0.017844663897581978,0.8367862446737002,1.8986871390191342,2.5435606515789884,0.0380986099058639,0.12240775036111595,-0.06781790163439852,0.34820539402189776,-0.2272817126519548
123,-0.03794072436717958,0.03938612639295805,0.03182025796520135,1.1926416730920109,2.9881396600098546,3.9715300706060015,0.6832841357315673,0.32474879487600794,0.4029047738591594,0.5757140170586555,0.434777934143384
124,-0.6736733726040786,0.03463194503636823,0.015776094537231385,0.8861802956675173,2.106326715939516,3.0899143916926315,-0.013415620110228451,0.12917450712931963,0.13580157560366846,0.39898420627220926,-0.31109401979657925
125,-0.45068878946847496,0.0450856657134692,0.005549236934156165,0.5483892860092915,1.6101812179120591,0.9274471607249428,-0.029889806224224907,0.11394587646519176,-0.20527829054544272,0.24053433884138636,-0.1778691769947656
126,0.03088422508917671,0.030359496882904274,0.027952900365470216,1.103003898197464,4.613772531618456,3.985639770267799,0.8768248732240527,0.46692160864269316,0.2910141480323528,0.4922152763758291,0.46941799067140794
127,-0.41618293680884666,0.02930977371313695,0.04276700525808125,0.48632522815514656,1.7419599273149182,2.533906233944194,0.21656389750450314,0.120775523670543,0.3966211454260514,0.28782857761837183,-0.4258676564285432
128,-1.0016722081596758,0.037468668019876174,0.04303861860424172,0.9541662818005985,-1.4288706456159188,2.7021396135343054,0.44551606478758166,0.00689490489580112,0.7855423836506759,0.40249336927480156,-0.2821103314246997
129,-0.49177300684966774,0.027077406612241332,0.02943991502761138,0.5671339215971276,2.6321334446481366,2.636976428292317,-0.007250810025881869,0.09485135485768784,0.38624626671465734,0.24133561295612263,-0.10956381446275001
