,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH,CHMIN
69,-0.03774194643951834,-0.001004639810408347,0.019270910349033457,-0.030302677158318678,-0.4163450444050904,0.018741170267337803,0.10961167554008523,0.01205093728443271,0.2531008265932985,0.04147145430983309,0.012227755194393659,-0.29328092297499364,-0.22962890073545125,-0.5806443465999309,5.220646056157846,0.75273225207181,0.12926760458816033,0.0060271288590230225,-0.27418908268058834,0.28543307828589626,0.10760482558105366,0.05038556467255909,0.02466075146436665,-0.0012999175058036267,0.15183419833185688,-0.36447622507066124,-0.01123353967691027,0.029985318806503243,1.2996570435839643,-1.0936770211414801,-1.5504722637529598,-1.1575782947759028,-2.0985753560078244
70,-0.03737670127299228,-0.0012504632962385836,0.01782832028460141,-0.026652292699150145,-0.3880598016508367,0.01267050050354111,0.09145528822224297,0.01820424165804351,0.26874104928439646,0.047268435936332565,0.009472018503835122,-0.3093436564679606,-0.20690209681361338,-0.7214897215871842,6.417730595398919,0.7696447222193797,0.14773016937085795,0.024143599785210797,-0.2633329046051158,0.2793763897117126,0.09440784991812542,0.04242341539584139,0.020048897562968702,-0.010720030751735197,0.1000347670461364,-0.38857541755570435,-0.018412875289473465,0.03445700583969676,1.9502998277674093,-1.511402092771631,-0.05940328732111596,-0.8082022045954448,-1.5395551745254201
71,-0.012446848715440035,-0.0012952390866112103,0.034137037304246276,-0.00917799981858642,-0.2979119977404446,0.022036814953995523,0.15132401804415627,0.05366631570345951,0.30046006681244686,0.05499099094197786,0.005940266230660871,-0.24486747059575825,-0.14469609342234932,-0.5465101552042643,9.27546700801744,0.9661102423272052,0.19324361595851647,0.014560933332790864,-0.25008429671661553,0.40152157166921676,0.2671776472709713,0.05017304844282696,0.026248156158957564,0.009750956684740674,0.1343139566424816,-0.33587533347909776,-0.011028833250706126,0.03880438863931005,3.097345396452809,6.055824805465806,0.6846361527176829,0.2906422695711396,-0.43522301810728387
72,-0.029764577741218618,-0.0016376578283806905,0.01151879764523241,-0.03370613958957236,-0.30023466246531116,0.038720665823174495,0.08719868051690717,0.018139605244981958,0.2503691581237623,0.05033390653726771,0.005114439999962422,-0.2066778109689624,-0.23318013221853523,-0.3784576877626225,3.9763970964497966,0.8668697559594237,0.09891238511493641,0.024340143382919878,-0.27399226781597663,0.19782539336716234,0.09320278893203719,0.07193693510535465,0.041249064294613606,0.11396322156385988,0.13112874708617533,-0.16105213200045085,-0.009078990011039201,0.027290940287486354,3.2067555128617395,1.1020074395691184,-2.1717491842897587,-1.9601803971049796,-2.2793046648633757
73,-0.014496094220723494,-0.00029480714249736104,0.011942982765011729,-0.020408429556130047,-0.5666874867553919,0.03626103702628263,0.08095128141964866,0.04185051892405624,0.2267817803646421,0.052275833267538416,0.049231351766138895,-0.1451760430681834,2.7397146470438436,-0.594857027621051,-0.17761287198556922,0.8241798480423108,0.13157415483302648,0.032161956129015665,-0.33190472801841525,0.26858677822641114,0.03155277967485033,0.07495346840692677,0.03488385972293564,0.03126026746219544,0.1676058385659401,-0.23353561843870446,-0.004616060785872514,0.030143195793533428,5.752649013215459,-0.005300707935121943,-2.2788496512754643,-2.0654452237584744,2.034882531117638
74,-0.03135790671305233,-0.0012920634168442499,0.01783930262386606,-0.022224206288505136,-0.5123181654385431,0.022458164003817938,0.08952656222442032,0.04200014098493039,0.25719146764768835,0.0559016756418837,0.04315500555095182,-0.15112247455331032,2.7192746801269894,-1.0544257629054525,-0.1430545682087497,0.8943891350655797,0.14630095939369736,0.031509486868547446,-0.3224926248696315,0.3409664131976021,0.02642221576084124,0.07080160932436387,0.020216160203335384,0.02286296374112643,0.2007225881319073,-0.27500641751810667,-0.0042423525253834525,0.03470431706821005,6.043775244410214,0.016908496635871916,-2.033277417683449,-1.378369518977194,0.7165152636981014
75,-0.03163732471910533,-0.0008212265923518218,0.017528206171395253,-0.03109606575804294,-0.622599952618168,0.0153311084947557,0.06976586295387645,0.07801905051621669,0.26905962470958994,0.059188663171600875,0.030419237010521554,-0.16557976499391402,2.723731818300272,-1.498855247682496,-0.16432480950263056,0.9173042577353137,0.15551965448087976,0.022209440072797133,-0.3233612486033456,0.3605975405535553,0.018711948271865477,0.04741762286953848,0.02279299657715117,0.01851482374487229,0.22648756677700083,-0.28883428008309336,-0.007544769918576831,0.041693656975989535,6.407878291218336,0.22330478112501373,-0.5572770839367209,-1.4631142443591407,0.5738282402427275
76,-0.030740037846673646,0.0025516024582303183,0.011465237909173948,-0.019938396583583456,-0.307132456317659,0.05409128258497063,0.0885472178309604,0.06851025553817557,0.2599165318414384,0.05084827086518155,0.01791468281037858,-0.2060187483257702,4.694813349157128,-1.028640661527273,-0.21086313286621294,0.8103996455515956,0.11541964497401826,0.019591450540312343,-0.24265250662449742,0.2209588787333672,0.08916791560365114,0.08034725308110796,0.028722211821447446,0.00494849025943431,0.11066154407018898,-0.1783132819536998,-0.011727147242069835,0.04619041001050392,6.332543034018641,0.8165017624052358,-1.078791572874776,-2.9843878149169663,-4.190646541780395
77,-0.03284416561931054,-0.00046971496159347096,0.015016075558503364,-0.032119990051436786,-0.27083079782351216,0.0317913281567059,0.10786514293825876,0.0674041231609351,0.2801384101760625,0.05206283749006483,0.008139785954939971,-0.2339486740486049,4.698812298379954,-1.7828434210106103,-0.2043432975905128,0.8790969832022075,0.12498686884499025,0.020126051323200323,-0.2522472715995225,0.26637744382437384,0.07672057097601331,0.06564065395662656,0.009621365097160672,0.02676931164685923,0.14910885524727868,-0.24789173973310832,-0.011154287284520082,0.08070494595696677,5.902671094605997,-0.19541389474138426,-0.3648353986229232,-0.5240697156539477,-3.7157834045503875
78,-0.02519768188105727,-0.00251550353025501,0.01663783193942702,-0.014747693041552774,-0.4442732936198246,0.0312704015610324,0.09089348968749235,0.04972942788274702,0.2542894340134782,0.04869852535609338,0.027386605518636937,-0.1464037838651321,2.4845184655216586,-1.035526810086324,-0.12746048940936394,0.8078949676658146,0.11860728929813752,0.02332773579976143,-0.3308856297916487,0.3104168451148481,0.021545321335379834,0.0642966910949036,0.036876691968681666,0.04230283127062067,0.20814197153570288,-0.24881520595228585,-0.00528641282336683,0.031009267031150593,4.794953853227682,0.8782472952922362,-2.59123255763652,-1.4628981049841046,1.5384565977116225
