,x1,x2,x3,x4,x5
0,-0.04920768680993558,0.06060487716510375,-0.010496694867704773,-0.01154053948700876,-0.01187509115322515
1,-0.05308877526923029,0.02826283452510702,-0.011159234310808936,-0.012910053486505285,-0.005326974972256648
2,-0.05760874269076992,0.04436894750355609,0.001161576228956361,-0.012560345654284384,-0.027655558879320884
3,-0.06539915991791836,0.02988288429155039,-0.00039435457017841975,-0.011399218393974783,-0.004012575212820823
4,-0.041690419054551384,0.043153900640754736,-0.00762715831830671,-0.008736043237149714,-0.012301344633063599
5,-0.13383856279302986,0.02073626140704352,-0.010009620308504543,-0.02498724522079369,-0.013241912086146718
6,-0.04986887769872446,0.03865838331625606,-0.003713647418854226,-0.006317872444581214,-0.024751619065871214
7,-0.08041980653925909,0.015742437811508518,-0.015207269730322602,-0.012142681606586403,-0.018694091310345693
8,-0.03449014794952085,0.05264619821924072,-0.0064420274279558595,-0.0031116198097538832,-0.02488021870026677
9,-0.051858524567311805,0.03361840509496691,-0.006374885376014083,-0.012985651761240058,-0.019436710162820704
10,-0.04009598233903021,0.042263485106829916,-0.0025699789069197313,-0.0015633555142542657,-0.0062763892471864305
11,-0.01110531335386136,0.014857616470356837,-0.0037799946219292425,-0.009666647116612316,-0.04510043673469217
12,-0.10356606666059433,0.06090549878085172,-0.013910663349989874,-0.029788495093468922,-0.0055581651284465974
13,-0.06665870899733094,0.023051961557345627,-0.0027098518652824777,-0.005012359224528311,-0.02170449357532671
14,-0.04823685453266081,0.03041018712605136,-0.018288120127067483,-0.013067875982585509,-0.016960951761689113
15,-0.12935890584277718,0.04985154181153378,-0.008839893399116198,-0.010750418042048942,-0.03818942055113438
16,-0.14407736240801483,0.022400047392169904,-0.013352082202166483,-0.0009714897406604239,-0.02666815469731803
17,-0.04915945176455553,0.0711955496447411,-0.006730005142378131,0.0026606534633578463,-0.0226635265905686
18,-0.0525818511510806,0.007757291413645347,-0.0053156593701487505,-0.027985268191696378,-0.0018243311974856572
19,-0.11572436027026495,0.052304958922572316,-0.001657617875978414,-0.020724466667854245,-0.006781656511953941
20,-0.035843780087147885,0.038401841040219105,-0.011852367074992752,-0.015271827729349721,2.5909434385597573e-05
21,-0.06517632450231757,0.07351915729456475,-0.006865004380642854,-0.014264535848648554,-0.050382959199244716
22,-0.07108625783495465,0.06020471226432934,-0.007244776417792299,-0.010080952816049564,-0.025053608791215348
23,-0.0877775748498001,0.02111992157006172,-0.0025929299788711294,-0.012715565406930784,-0.004909830600606949
24,-0.029406230339244607,0.03351728119859589,-0.004882520690550929,-0.03933049968402296,-0.0008586870198461579
25,-0.051273850803867094,0.05985178820857846,0.0023793142889324535,-0.01985563031565915,-0.01039944709110488
26,-0.06920709546206386,0.035496877162771924,-0.009827082819894565,-0.01787025641696884,-0.02531790541014538
27,-0.016076292113116085,0.01846360722998736,-0.006180969305848312,-0.010379897387786042,-0.022892555453132055
28,-0.04717682071363756,0.014277057981248457,-0.007990616923625226,-0.0053759583877561285,-0.03138973360428617
29,-0.06542159715881542,0.021712013449686294,0.0034845074189947004,-0.024437114294181415,-0.0016632787277884903
30,-0.0711686574297531,0.015701358940208635,-0.0025629438287223375,-0.021176690687213312,-0.0281768993350482
31,-0.0670691524125604,0.023811363053391703,-0.0035041022281141394,-0.013056185471677131,-0.016446396211540554
32,-0.08096701755433365,0.04246168635775879,-0.003001523303889058,-0.010821229686977558,-0.011183457079217366
33,-0.04482213203918943,0.008692679504262434,-0.024500347506424696,-0.022199255441652594,-0.01695415503691037
34,-0.09864532072363849,0.05529683162558285,-0.004528937931506037,-0.006966185585952195,-0.0052041181088497875
35,-0.06922428744841531,0.037599947923549044,-0.004130540110796877,-0.015370717927889544,-0.02762236999827721
36,-0.06753928505050304,0.03811872822096152,-0.010522666954071315,-0.00441436035679562,-0.0005214254288505115
37,-0.05188853778963667,0.08763733751633988,-0.001663181343081471,-0.002094595715045066,-0.013658037801591996
38,-0.07028637463114747,0.04007676836272365,-0.011357995058157634,-0.00799124087401045,-0.014496135216025652
39,-0.07269921067927491,0.044668303337739024,-0.01021494914596628,-0.02831322124367707,-0.01985618108760125
40,-0.08614319673682931,0.028780154685867268,-0.003108685755278482,-0.006651203903774394,-0.011998264130273698
41,-0.04357513868399113,0.0642509044926101,-0.009637096323103826,-0.004508829930500729,-0.020614912363953394
42,-0.0690970817753544,0.02910781501992931,-0.0028039168767107817,-0.0160162443250121,-0.007613698768893858
43,-0.07334781070358078,0.049350000975891796,-0.006230497228898462,-0.007285870914984134,-0.029075496910991216
44,-0.04460033754556206,0.030735875824757397,-0.019782651041459754,-0.007252171472791813,-0.03115124721589383
45,-0.010445520266742262,0.041110959124794184,-0.0023158075869766028,-0.00896764305910507,-0.013552068487457353
46,-0.024478559841602552,0.0568293990890149,-0.0011674385582170395,-0.011667594897229917,-0.011842604419430967
47,-0.06246593122980841,0.05198318509483768,0.001580715507081908,-0.01629935825203024,-0.026311564386229627
48,-0.07015443699232753,0.026367722535334332,0.0004237324439080629,-0.03287300783579538,-0.020569108098827976
49,-0.07448442027313064,0.03758380732632271,-0.008348908648958287,-0.012051467255962327,-0.04291355510604958
50,-0.08903186437612132,0.033172216700966754,-0.010918553711896742,-0.02609441491806525,-0.02811362661811995
51,-0.01829845213528881,0.04264322723917614,-0.01879779471820305,-0.005096495355629537,-0.019014328666679316
52,-0.05972048856301627,0.05616435338436077,-0.0039995514526935975,-0.00269945897935029,-0.018304748210539408
53,-0.08096974618943799,0.018402884579631518,0.00231708599628446,-0.005657006634104417,-0.01130716639928101
54,-0.0527807106797506,0.04700039232912887,-0.00530098832281914,-0.0002693746141125772,-0.030637821625633593
55,-0.03308173228885074,0.041452300939384325,0.001648784719761272,-0.006617985526435615,-0.03032797025242381
56,-0.05861538867459386,0.03575030891163827,-0.0028249327293705406,-0.006364685044688876,-0.0038894786378287642
57,-0.08041071332991129,0.06622180114076898,-0.004085333665650317,-0.008789088876669238,-0.0428184527941498
58,-0.04420079522093056,0.04788647361569113,-0.0038850508646693063,-0.01137170318785744,-0.021634669374086524
