,x1,x2,x3,x4,x5
0,0.2594796100435945,0.03547963146138501,0.06322050891282874,0.08667738200892927,0.13959582133767462
1,0.2912306164544134,0.0262073967555807,0.0454028905942323,0.10011295508638796,0.11190520506261237
2,0.2842248834465863,0.023403945176687556,0.035438317116859255,0.08703463057354384,0.14085695312387544
3,0.2992968858714448,0.02341707419927843,0.04063656795151475,0.07826221796167374,0.12079258793746696
4,0.2889156782517343,0.04057726465134692,0.04859807833210133,0.0877012823332604,0.12124491430898024
5,0.25918711714378634,0.01450573378133413,0.0561333389731923,0.1055397290547262,0.15253509762199727
6,0.2643112133215861,0.016820333413628916,0.07972445906943904,0.09539297940356539,0.14194490792639652
7,0.2847096392360981,0.01907035779265698,0.06452310578993092,0.10911394049890072,0.1020063218361429
8,0.2600526953962496,0.02108072604278277,0.06732831195752928,0.09568354947502182,0.1423844597208396
9,0.25951112414259114,0.023347531551432137,0.06960558456497286,0.11269183872764188,0.11518138679154315
10,0.29917127077060285,0.028084419902188528,0.03531851226543949,0.10724565803775475,0.12042597821455273
11,0.2647866079835997,0.01671380169879437,0.04114866728271709,0.11446612705155225,0.14289298864847905
12,0.2833261437219335,0.01684533010557061,0.03889881781033182,0.08062237881495093,0.13311332274388404
13,0.2897519456397276,0.023251317136873707,0.04977493481455895,0.08249063851326355,0.11767906626246258
14,0.2787344290059991,0.027444546561946486,0.02883006996362383,0.09977313394119851,0.1478491624664457
15,0.2731414153406928,0.0430397792060181,0.07180900213305515,0.10280226082243511,0.10235967267362867
16,0.26010716941631734,0.038377782407353934,0.06363925337063848,0.07614563193224712,0.15141571993288902
17,0.2642752977650768,0.0321103630676589,0.05019684981895503,0.0907284460813571,0.12980592393190213
18,0.2694452160794754,0.026669208251951203,0.06439098073387868,0.09079277207347332,0.12265264458874302
19,0.2770000060336315,0.038046836232145616,0.07341420782146695,0.09110237010766775,0.09765452955919801
20,0.28201829826284663,0.03912727577480837,0.04109949335361307,0.10743038633081595,0.11314918501011562
21,0.276346356223803,0.02386468476088339,0.049433575358671114,0.0785732558775635,0.12074395622184964
22,0.2625237562024268,0.03292882850003784,0.03724972075603244,0.12028219916768043,0.13026756366465028
23,0.2616474591975151,0.02991758785628918,0.09586198955016048,0.09363569578012433,0.1113669399155047
24,0.2812694460968487,0.019486681984017196,0.06631951093950196,0.08079319998323625,0.1315530482592294
25,0.23692575579934783,0.031131695146996194,0.0781416705845004,0.11893777388979743,0.13151385041282992
26,0.2742406800651224,0.015515843464709186,0.04091556807761663,0.10284951994690344,0.11471067163147383
27,0.29969588074600323,0.03326627027945506,0.047238520608721045,0.07965134472906357,0.13097922731903963
28,0.26257974066296197,0.023320542256177152,0.07193623246833646,0.10212122910282535,0.11507047711135478
29,0.2907880371094508,0.012251950252789356,0.0645070864704849,0.10588031003544529,0.12428293591028705
30,0.29382964279211593,0.03157807159341246,0.05259426793745661,0.10818457015629974,0.0914593119597157
31,0.2744001452432713,0.019151240202882034,0.09548817844588485,0.07854023317413522,0.1080285812025977
32,0.2671334210826899,0.01825328545328374,0.03704540258725803,0.13795675567477397,0.11696704596579367
33,0.3028689406946796,0.017176141964682753,0.05055084689581691,0.09880071197358119,0.11672493082460277
34,0.2609599076095037,0.02790023758673974,0.07745684858916017,0.09391674435058424,0.1247883106698282
35,0.27597555741522223,0.021609239555952328,0.040917269715161346,0.0868367158724747,0.15386520173312118
36,0.2757432810588701,0.032261124894678986,0.05601370502699865,0.09259490692420512,0.10541590866174981
37,0.24777368200843083,0.017613095307297037,0.0991617125833468,0.09796911833590068,0.14398051665011735
38,0.2678857717946812,0.02923124247464177,0.0776489158303472,0.08853659482656442,0.1288241370502874
39,0.25847186206270373,0.03959429948778441,0.07451351681655588,0.09148415052212452,0.1232405542998874
40,0.27002459703362547,0.036364086747016695,0.05623287797898229,0.09438562606082992,0.12433623879405788
41,0.2631880116981241,0.028499369622674447,0.05631972207068732,0.12127878210124739,0.12542121850052956
42,0.2808051953848917,0.013514108921481239,0.0647398400680686,0.08078688909081391,0.12357582005352015
43,0.2979790038734791,0.016173212947137472,0.0392633350406868,0.09206954486523955,0.1283993426386587
44,0.26048283690458146,0.02353102486771756,0.0591583892028211,0.09326211879306358,0.13291049296670585
45,0.25995245018323965,0.016413175258795338,0.053563723509417585,0.11067317038578037,0.14080897315398033
46,0.26868188406224364,0.032129031216572915,0.06636401376963476,0.081278704811848,0.11020719032167108
47,0.26168400117749113,0.02246824957910576,0.04210057764958035,0.13232290300147725,0.1285266775637865
48,0.2677545477833649,0.025500699715816397,0.06549333207918348,0.09711128462861648,0.12474632549856322
49,0.28084688037415617,0.008375949016908635,0.05559367668865889,0.09958075593795002,0.1399081068129817
50,0.2834392573509831,0.02154820672894859,0.06890593759326294,0.07146485719749764,0.13298390104973806
51,0.2660995062772903,0.025678799928452154,0.038775172486945536,0.09794303981743722,0.15981918712350307
52,0.28410769327310853,0.023293932578508248,0.06675837392667744,0.10749354743093135,0.10892279072468226
53,0.2951316088903696,0.029984861549928615,0.04642362444428727,0.06904296466545928,0.13607339579539257
54,0.2570481209653129,0.02418517511144576,0.04618642268853062,0.0881223453743587,0.16818279840905842
55,0.2778200161585119,0.04009374819943332,0.05077686077238468,0.08246474474581192,0.12711985124078637
56,0.28960137081958237,0.02168892440977291,0.048162038958253106,0.07417781606727658,0.12626526009898953
57,0.2820435129804537,0.027652827593010465,0.07106468472115919,0.08253308416115032,0.11128904072174921
58,0.2626502013893817,0.01998352556408159,0.0640475434617353,0.0994646596348806,0.11387992284502009
59,0.2922090547857806,0.03637051691330271,0.05293879547207326,0.0872991681459098,0.10730088626805809
60,0.2461370868681115,0.01736638123329613,0.061344464743160645,0.11634945485129719,0.1230442858475726
61,0.27213048868482775,0.03327602697064928,0.06395410565270745,0.09992502917581686,0.11495558003328665
62,0.2718075770389987,0.025323061310018602,0.03885365979099333,0.10365715688003548,0.13847309304037483
63,0.28111148895259247,0.01826267104206636,0.04959691089607075,0.08791024844576896,0.13556893180539195
64,0.26932238523780444,0.027656148111645965,0.05129728879470955,0.10836919219339808,0.13010819594152656
65,0.3371359797796079,0.024860188408335187,0.04787033816592157,0.05517408211138294,0.09281780436716265
66,0.2786600396502764,0.021218088341811374,0.05017529102096888,0.09361500211671227,0.1381875835089886
67,0.29182555086299544,0.01717116087024806,0.04676138836430255,0.07375796005817392,0.12060606200429902
68,0.3010016742118752,0.02754375615120349,0.04132654609156816,0.07407967071651457,0.12354755074647983
69,0.2789692678896245,0.01987299962875113,0.0547179622863041,0.09263098099982016,0.10415550032157624
70,0.25658939329670305,0.023448910736988182,0.0769772599744881,0.11570112918265553,0.10066687898571605
71,0.283336654046434,0.028492044265021818,0.05165552642520197,0.10345446055835056,0.1098270879323536
72,0.26952173788110184,0.02813944387564028,0.07228529389127893,0.10865599800581549,0.08192234694312599
73,0.2810262400686042,0.015493416582648934,0.04245055592309657,0.08331355867831006,0.14247273559012683
74,0.2614417537285287,0.030277267514312218,0.06134960791329529,0.11612747401826101,0.12219147971700291
75,0.2684334629622754,0.025521632136769768,0.07504740612348541,0.10169913578647538,0.11023693482493399
76,0.24448762350532754,0.03404139195780383,0.0437086814788797,0.11845474838576465,0.14467467683295712
77,0.27293014315364417,0.03344124450063643,0.04283839211772527,0.08499923506178673,0.14073909596845627
78,0.26786426518325845,0.02141312959914406,0.05284880029406243,0.0802640392294052,0.14179269677636816
79,0.2721799174735982,0.04379201384199402,0.04635174382838157,0.08444998748109352,0.13868690275194243
80,0.27501781089449645,0.013714416510424599,0.042271048110251286,0.11724510993826698,0.1259603894236534
